Item_Id,Brand,Product,Category,Rating,Reviews,Buy_Again
46271,Styli-Style,Flat Pencil - Hollywood,Lip Liners,4.4,7,0.85
46173,L'Oreal,Colour Riche in Mulberry,Lipstick,3.6,7,0.42
46168,Too Faced,Pucker Polish- Candy,Lip Gloss,5.0,7,1.0
46166,L.A. Colors,Lip Gloss - Blushing Pink,Lip Gloss,2.9,7,0.42
46027,Urban Decay,XXX Slick in Cocoa,Lip Gloss,4.7,7,0.85
44497,NYX Professional Makeup,Slim Lip Pencil - Auburn 801,Lip Liners,4.4,7,1.0
44397,Lancome,Juicy Tubes - Sweet Valentine,Lip Gloss,5.0,7,1.0
44352,Pout,Easy Ethel,Lip Gloss,4.7,7,0.85
44508,Bonne Bell,California Fruits Starburst Red Cherry,Lip Gloss,3.6,7,0.57
45851,Black Radiance,Radiant Lip Gloss in Radiant Red,Lip Gloss,4.4,7,0.85
45758,Yves Rocher,100% Vegetal Lip Defender,Lip Treatments,3.4,7,0.57
44639,MAC,Flashtronic,Lipstick,4.9,7,0.85
44903,NARS,Borneo,Lip Liners,4.6,7,0.85
45153,Becca,Daiquiri,Lip Gloss,3.9,7,0.57
43348,Vasanti,Baltic,Lip Gloss,3.9,7,0.85
45678,My Lip Stuff,Orange Creamsicle,Lips,4.0,7,0.85
45509,LORAC,Beauty,Lip Gloss,4.3,7,0.57
43673,Bobbi Brown,Creamy Color Gloss,Lip Gloss,2.6,7,0.42
43579,My Lip Stuff,Buttery Nipple Lip Balm,Lips,4.1,7,0.71
43588,Smashbox,A-List,Lipstick,4.7,7,0.85
45459,Trucco,Divinyl Lipgloss in Red Garter,Lip Gloss,4.6,7,1.0
43616,My Lip Stuff,Coconut Lime Lip Balm,Lips,4.4,7,0.85
64914,Cover Girl,Outlast Smoothwear -spice-,Lip Liners,3.3,7,0.57
46895,Rimmel,star dazzlers- brilliant,Lip Gloss,4.4,7,0.57
47137,Eyeko,Fruity Felt Lip Pen - #1,Lips,3.4,7,0.57
47186,La Prairie,Cellular Lip Colour Effects,Lip Gloss,4.6,7,1.0
50824,Clinique,Color Surge - Pink Plum,Lipstick,3.7,7,0.57
50488,Cover Girl,Continuous Color Lipstick in Chic Pink ,Lipstick,3.7,7,0.57
50464,Prestige,Vinylwear - Gilded Rose,Lip Gloss,3.1,7,0.42
49859,New York Color,Anti-Feathering Lip Treatment,Lip Treatments,4.7,7,1.0
49217,Garden Botanika,Lip Scrub,Lip Treatments,4.6,7,0.85
53017,Lancome,Sheer Magnetic in Joy,Lipstick,4.3,7,0.71
52881,Maybelline,Wet Shine Diamonds - Fuschia Lights,Lip Gloss,4.3,7,0.71
52710,Chanel,Levres Impression de Chanel Lipstick Palettes - general,Lipstick,2.6,7,0.14
52577,Stila,Ginger (Fierce Femme),Lipstick,3.0,7,0.14
52467,Wet 'n' Wild,Juicy Balm in Boyz'n'Berries,Lip Gloss,4.3,7,0.71
52333,Estee Lauder,Pure Pops Brush-on Color 'Sweet Nectar',Lip Gloss,2.9,7,0.14
51384,Mary Kate and Ashley ,line my lips- natural,Lip Liners,4.1,7,1.0
50987,MAC,eurotica (tantress),Lipstick,3.4,7,0.71
50742,Revlon,Super Lustrous Bali Brown,Lipstick,4.6,7,1.0
47369,mark,Electro-lights Lip Vitagleam - Buzz,Lip Gloss,4.1,7,0.85
49130,H2O,SlipGloss in Nymph,Lip Gloss,2.6,7,0.28
49072,MAC,Poco Pink,Lip Gloss,3.9,7,0.71
48843,Clinique,Glosswear For Lips-Papaya,Lip Gloss,4.9,7,1.0
48514,Elizabeth Taylor,Lip Gloss,Lip Gloss,3.3,7,0.71
48279,Giorgio Armani,Lipstick Mania #1,Lipstick,4.1,7,0.85
48265,New York Color,Automatic Lip Pencil- Naughty Nude,Lip Liners,4.0,7,0.71
48260,Avon,Perfectly Portable Lip Gloss in Coral,Lip Gloss,4.4,7,1.0
48093,NYX Professional Makeup,Sheer Gloss - Peach,Lip Gloss,4.7,7,0.85
47951,Lancome,Rouge Absolu- Platinum,Lipstick,2.9,7,0.42
47704,Avon,Perfectly Portable Lip Gloss in Soft Pink,Lip Gloss,4.3,7,0.57
47531,Avon,Glazewear in Sheer Peach,Lip Gloss,3.6,7,0.57
47499,Jane,Lipkick - Spice as Nice 08,Lipstick,4.4,7,0.85
64417,Lola Cosmetics,Lip Creme in Tea Rose,Lipstick,3.0,7,0.42
83320,DuWop,Venom Gloss in Wisteria,Lip Gloss,3.9,7,0.57
64930,Milani,Sheer Color Pink - Pink 06,Lipstick,4.6,7,0.85
82556,MAC,Boldheart Lipglass,Lip Gloss,3.7,7,0.57
82436,The Body Shop,Colourglide Lip Color - 42 Dusk Pink,Lipstick,4.4,7,0.85
82241,MAC,Rockocco,Lipstick,4.1,7,0.57
82215,Colorescience,lip polish,Lips,4.1,7,0.85
82104,Besame,Enchanting Lipstick in Coral,Lipstick,4.6,7,0.85
82070,NYX Professional Makeup,Diamond Sparkle Gloss in Pink Sparkle,Lip Gloss,4.6,7,1.0
81941,Rimmel,Rich Moisture - Heather Shimmer,Lipstick,4.4,7,0.85
81889,Bobbi Brown,Brown,Lipstick,4.9,7,1.0
81816,L'Oreal,Glam Shine Cream - Grape Juice,Lipstick,4.7,7,1.0
81795,mark,Sheenstick ,Lip Treatments,3.4,7,0.71
81521,Victoria's Secret,Very Sexy Lip Gloss in Make Out,Lip Gloss,3.3,7,0.57
81393,Revlon,Colorstay With Soft Flex Lipstick,Lipstick,4.0,7,0.71
81339,DHC,Moisture Care Lipgloss,Lip Gloss,3.4,7,0.57
81201,NARS,Velvet Matte Lip Pencil in Cafe Con Leche,Lipstick,4.4,7,0.71
80716,Giorgio Armani,Lip Shimmer 26,Lip Gloss,4.0,7,0.57
80683,MAC,Vibrational,Lip Gloss,4.9,7,1.0
80300,Victoria's Secret,Sweet Talk Shimmering Lip Gloss in Peach Shimmer,Lip Gloss,3.1,7,0.42
80130,Unlisted Brand,Mentholum Natural Ice Cherry SPF 15 Lip Protectant,Lip Treatments,4.1,7,0.85
80112,Bourjois,Les Cocktails de Effet 3D gloss,Lip Gloss,4.6,7,0.85
79748,L'Oreal,Glam Shine Juice in Juice Divine,Lip Gloss,5.0,7,1.0
79339,MAC,Lip Conditioner Stick in After Tan,Lip Treatments,4.4,7,0.71
78685,e.l.f.,Luscious Liquid Lipstick in Mauve Luxe,Lip Gloss,3.7,7,0.71
78613,MAC,See Thru Lip Colour-Stain,Lips,4.9,7,1.0
78516,Savannah Bee Company,Blackberry Lip Balm Tin,Lip Treatments,3.1,7,0.57
78452,Jaqua Girls,Caramel Cappuccino Lip Whip,Lip Gloss,3.0,7,0.28
78215,MAC,See Thru Lip Colour--ALL,Lips,4.1,7,0.71
78181,Stila,Lip Glaze Stick in Starfruit,Lip Gloss,4.9,7,1.0
77953,Jaqua Girls,Tuscan Orange Lip Whip,Lip Gloss,4.3,7,0.85
82491,Bourjois,Effect 3D Mobile High Shine Lip Gloss Cell Charm Accessory,Lip Gloss,4.4,7,1.0
82569,Natio,Fruit Gloss - Melon,Lip Gloss,3.3,7,0.57
65056,Smashbox,Tinted Lip Treatment in Solar,Lip Treatments,3.9,7,0.71
82574,MAC,Zandra,Lipstick,4.6,7,0.71
86640,Milani,Glitzy Glamour Gloss Puttin on the glitz,Lip Gloss,4.4,7,0.85
86638,Sue Devitt,Matte Lipstick in Phinda,Lipstick,4.6,7,0.85
86004,Urban Decay,Sparkler Pen in Dynamite,Lip Gloss,3.1,7,0.42
86650,Philosophy,double rich hot cocoa lip gloss,Lip Gloss,4.1,7,0.71
86897,L'Oreal,Colour Riche - Soft Wine 710,Lip Gloss,3.4,7,0.71
86949,Sally Hansen,peptide lip line treatment,Lip Treatments,4.6,7,1.0
87231,Clinique,Superbalm Tinted Lip Treatment in Pink Grapefruit,Lip Treatments,4.9,7,1.0
87333,Milani,Moist Matte - Cream Pie - 01,Lipstick,4.6,7,0.85
85728,NARS,Hush,Lip Liners,5.0,7,1.0
42981,Lancome,Juicy Tubes in Myrtille,Lip Gloss,4.0,7,0.85
85624,New York Color,Ultra Moist Lip Wear in Wild Rose 326B,Lipstick,5.0,7,1.0
85579,Lancome,color fever gloss- DELIRIUM,Lip Gloss,4.1,7,0.85
87478,Jane Iredale,PureMoist LipColour SPF 18 in Brett ,Lipstick,4.3,7,0.71
1285,Banana Republic Beauty,classic lip shimmer,Lip Gloss,4.1,7,0.85
87490,L'Oreal,Colour Riche Star Secrets - Penelopes Red - 320,Lipstick,4.0,7,0.71
84906,Bare Escentuals,Garden,Lip Gloss,4.7,7,0.85
84863,Victoria's Secret,Very Sexy Lip Gloss in Rumor,Lip Gloss,4.4,7,0.85
87608,mark,Whisper Kiss Sheer Cream Lip Color - all shades,Lipstick,4.4,7,0.85
84597,Stila,Lipglaze in Honeydew,Lip Gloss,3.9,7,0.71
84554,Maybelline,Water Shine Elixir,Lip Gloss,4.6,7,1.0
84551,MAC,Lipglass in Chance Encounter,Lip Gloss,4.7,7,1.0
84480,NYX Professional Makeup,Round Lipstick - Sierra,Lipstick,4.3,7,0.85
84055,Revlon,Colorstay Overtime Lipcolor Forever Scarlet,Lipstick,3.6,7,0.71
83750,Unlisted Brand,Aquafina Hydrating Lip Oil - Raspberry,Lip Treatments,3.7,7,0.71
83521,Urban Decay,Ultraglide in Heat,Lip Gloss,3.1,7,0.71
83475,Estee Lauder,High Gloss-Amethyst,Lip Gloss,4.4,7,0.71
83334,Revlon,Colorstay Lipcolor 265 Raspberry Mousse,Lipstick,4.3,7,0.85
77505,Rimmel,Jelly Cocktails,Lip Gloss,3.1,7,0.42
77042,Stila,High Shine lipstick,Lipstick,3.7,7,0.85
77025,Make Up For Ever,Fascinating Lip Gloss,Lip Gloss,4.1,7,1.0
76943,The Body Shop,sunrise pink 10,Lip Gloss,4.6,7,0.85
70810,MAC,Deliciously Rich,Lipstick,4.7,7,0.85
70661,MAC,Glitz Gloss - Embellish,Lips,2.7,7,0.28
70295,MAC,Teddy Babe,Lipstick,4.4,7,0.85
70014,Elizabeth Arden,Smooth Line Lip Pencil in Taupe - 105,Lip Liners,4.9,7,0.85
69841,mark,Juice Gems - Strawberry,Lip Gloss,3.9,7,0.57
69744,Guerlain,KissKiss 520 Red Booster,Lipstick,4.3,7,0.71
69735,Clinique,Colour Surge Impossible Glossy,Lip Gloss,3.4,7,0.42
69680,Cover FX,Cover Fx - Lip Fx,Lipstick,4.6,7,0.85
68754,Givenchy,Pop Gloss in Crystal,Lip Gloss,4.9,7,1.0
68715,Origins,Liquid Lip Color Caramel Candy,Lip Gloss,4.7,7,1.0
68323,Unlisted Brand,Hydroderm Lip Enhancer for Fuller Lips,Lip Treatments,2.0,7,0.28
67877,Revlon,Rocker Chic,Lip Gloss,4.0,7,0.42
67758,Shiseido ,THE SKINCARE Protective Lip Conditioner SPF 10,Lip Treatments,3.6,7,0.57
67634,Cover Girl,Wetslicks Crystals Bubble,Lip Gloss,3.0,7,0.42
66951,Labello,SOS Balm,Lip Treatments,4.3,7,0.71
66490,Dior,Diorkiss Granny Smith 308,Lip Gloss,3.6,7,0.71
66392,Mary Kay,Pink Pearl Lipgloss,Lip Gloss,3.7,7,0.57
66225,Mary Kay,Sheer Blush,Lipstick,4.1,7,0.85
66174,Bare Escentuals,Remember,Lipstick,4.0,7,0.57
65735,Mary Kay,Lip Outliner,Lip Liners,4.3,7,0.71
65648,Giorgio Armani,Lipstick Mania 23,Lipstick,4.7,7,1.0
65639,Giorgio Armani,Lip Shimmer 16,Lip Gloss,3.9,7,0.57
65561,Maybelline,Shiny-licious in Grape-ful,Lip Gloss,4.3,7,0.71
65260,Stila,Lip Pots Mandarine,Lip Gloss,3.9,7,0.71
65224,Revlon,Super Lustrous- Hotshot Cherry,Lip Gloss,3.9,7,0.57
65165,Hard Candy,Lollipop Lip Gloss,Lip Gloss,3.1,7,0.57
65137,Milani,Moist Matte in Do the Mango,Lipstick,4.1,7,0.71
70945,Aveda,foxglove,Lip Liners,4.9,7,0.85
71061,Jaqua Girls,Lip Whip set-3 glosses,Lip Gloss,3.0,7,0.28
71138,Bath and Body Works,American Girl Conditioning Lip Shine in Sheer Vanilla Malt,Lip Gloss,4.4,7,0.71
74473,Clinique,Colour Surge Butter Shine Lipstick - Cinnamon Stick,Lipstick,3.9,7,0.57
76831,MAC,Lovemate,Lipstick,4.6,7,0.85
76535,Bath and Body Works,Goldie Lipgloss in Pomme,Lip Gloss,4.1,7,0.85
76440,Dior,Dior Addict Ultra Gloss 333 Hologram Coral,Lip Gloss,4.4,7,1.0
76294,Wet 'n' Wild,Wild Shine 324A Oh Baby Shine,Lipstick,4.9,7,1.0
76263,MAC,Dejarose Lipglass,Lip Gloss,4.1,7,0.71
76078,Jordana,Lip Shine Shimmer Glaze in 09 Vanilla Bean,Lip Gloss,3.9,7,0.85
75908,L'Oreal,Colour Riche in Rose Serenity,Lipstick,4.4,7,0.57
75433,Vincent Longo,Diamond Gloss Coral Cabana,Lip Gloss,3.7,7,0.42
75333,Urban Decay,Shot -O-Gloss in Mai Tai,Lip Gloss,4.6,7,0.71
74883,Shiseido ,The Makeup Shimmering Lipstick SL4,Lipstick,4.7,7,0.85
74860,Sugar Cosmetics,Freshen Up Breath Freshening Lip Gloss,Lip Gloss,3.7,7,0.85
74801,mark,Toute Sweet Sugar Dipped - Marshmallow,Lip Gloss,4.3,7,0.85
74438,Dior,Dior Addict Plastic Gloss in Impulsive Rose,Lip Gloss,4.4,7,0.85
71293,Rimmel,Vinyl Stars - Starlet,Lip Gloss,3.9,7,0.57
74118,Dior,Addict Plastic Gloss in Insolent Peach,Lip Gloss,4.9,7,1.0
73609,MAC,Catherine Deneuve -- Mauro,Lip Gloss,5.0,7,1.0
73536,Guerlain,KissKiss Maxi Shine - Natural Shine,Lipstick,4.1,7,0.57
72854,Revlon,Super Lustrous Lipgloss- Shocking Spice Liquid Lacquer,Lip Gloss,4.0,7,0.85
72675,Fresh,Fresh Sugar Shea Butter,Lip Treatments,3.7,7,0.57
72612,Cover Girl,Smoothwear LipTint Blush Wine,Lip Gloss,4.0,7,0.85
72510,Milani,Melon Fizz,Lipstick,4.3,7,0.85
72368,Bare Escentuals,Generosity,Lipstick,4.4,7,0.85
72279,Revlon,Super Lustrous in Cherry Frost,Lip Gloss,4.7,7,1.0
72135,Bath and Body Works,Tutti Dolci Lip Glosses,Lip Gloss,4.6,7,1.0
71792,Giorgio Armani,Midnight Lip Shimmer  2,Lip Gloss,4.7,7,1.0
71619,Ole Henriksen,Fresh Lips - Stimulating Lip Treatment SPF15,Lip Treatments,3.6,7,0.42
43013,Maybelline,Hi-Shine Lip Polish in Pink Cadillac,Lip Gloss,4.3,7,0.85
12412,Cover Girl,Lip Slicks in Cutie,Lips,3.9,7,0.71
42767,Mirenesse,Mirenesse Lip Lava,Lip Gloss,4.7,7,1.0
19502,Yves Saint Laurent,Rouge Pur Lipstick#66 Rosewood,Lips,4.4,7,0.71
19259,MAC,Gliss Lipstick,Lips,4.0,7,0.85
19258,Rocket City,Rocket  City Gloss in Beam,Lip Gloss,4.6,7,1.0
21607,Burt's Bees,Wings of Love Lipstick - Play [DISCONTINUED],Lipstick,3.4,7,0.85
19134,Mary Kay,Signature Lipstick in Cinnamon Twist,Lips,4.1,7,0.57
19057,Chanel,Precision Lip Definer- Tawny,Lip Liners,4.6,7,0.85
18875,MAC,Satin Lipstick- Pussy Willow,Lipstick,2.3,7,0.14
18808,L'Oreal,Shine Delice Lipstick in Grape Juice,Lipstick,3.9,7,0.71
18807,L'Oreal,Shine Delice Lipstick in Mauve-a-lish,Lipstick,3.4,7,0.57
18706,Bourjois,Effet 3D Lipstick - Framboise Excentric 98,Lip Gloss,4.3,7,1.0
18699,LORAC,Martha Sheer Lipstick,Lipstick,4.6,7,0.85
18347,Revlon,Lip Gloss & Glitz,Lip Gloss,3.3,7,0.57
18102,Revlon,"Timeliner for Lips in ""Mocha""",Lip Liners,4.4,7,0.85
17830,MAC,Xtreme lipstick,Lips,3.9,7,0.71
17404,Origins,Lasting Lip Color,Lips,4.3,7,0.85
16984,Maybelline,Lip Polish- Shimmer Girl,Lip Gloss,2.6,7,0.14
16905,Maybelline,Lip Polish- Crystal Clear,Lip Gloss,4.0,7,1.0
16754,Avon,Trick or Treat Lip Balms in Pumpkin,Lip Treatments,3.7,7,0.71
16684,Stila,Sport Clear Colour in Mocha,Lips,4.4,7,0.85
16683,Stila,Sport Clear Colour in Nude,Lips,4.4,7,1.0
16492,Calvin Klein,Lipgloss in Apricot Glaze,Lip Gloss,4.7,7,0.85
16439,Club Monaco Beauty,Lipgloss in Caramel,Lip Gloss,4.7,7,1.0
16102,Ole Henriksen,Lip Moisturizer,Lip Treatments,4.0,7,0.57
16036,L'Oreal,Color Juice in Strawberry Twist,Lip Gloss,4.7,7,1.0
15728,Yves Saint Laurent,Lisse Gloss #3,Lip Gloss,3.9,7,0.42
15608,Jordana,Lipstick- Mystery,Lipstick,4.3,7,0.71
15556,MAC,Siren Lipstick,Lipstick,4.0,7,0.85
15303,Vincent Longo,Lip Pencils,Lip Liners,3.6,7,0.57
19284,Wet 'n' Wild,lipstick in Cashmere,Lipstick,3.4,7,0.71
19606,Maybelline,Wet Shine Lipstick in Pink Pout,Lips,4.7,7,1.0
14721,MAC,Satin Lipstick Freckle,Lips,4.1,7,0.85
19824,Stila,Carol Ann Lipstick,Lips,4.1,7,0.71
25239,Tarte,Bogey & Bacall double lipgloss,Lip Gloss,4.0,7,0.57
25030,Dior,Lipliner in Holiday Red,Lip Liners,4.4,7,0.57
24828,Caboodles,Frutopian Lipgloss in Vanilla Volts,Lip Gloss,4.6,7,1.0
24777,Quo,Lip Scrub,Lip Treatments,4.0,7,0.71
24736,Bonne Bell,Lip Lites in Sugared Plum,Lip Gloss,4.7,7,0.85
24471,Urban Decay,Fur lipstick ,Lipstick,4.0,7,0.71
22983,Avon,Sparkling Effects Color Trio,Lips,3.6,7,0.57
22924,Bobbi Brown,Creamy Lip Liner-  Nude,Lip Liners,3.7,7,0.57
22800,Clarins,Clear Lip Gloss,Lip Gloss,4.1,7,0.57
22370,Stila,Piaf Lipstick,Lipstick,3.0,7,0.57
22315,Labello,Grape lip balm,Lip Treatments,2.7,7,0.42
22259,Smashbox,Runway Lip Gloss,Lips,5.0,7,1.0
22023,Unlisted Brand,Omi Brotherhood Menturm Medicated Stick,Lips,3.6,7,0.57
21750,Lancome,Juicy Tubes in Sirop d'Eau,Lip Gloss,3.7,7,0.71
21737,Stila,Lip Polish in Brilliance,Lips,3.7,7,0.57
21688,Becca,Coconut Ice Lip Gloss,Lip Gloss,3.6,7,0.42
23604,Giorgio Armani,Sheer Lipstick #7,Lips,3.4,7,0.57
23494,Cover Girl,Gloss Slicks in Whisper,Lip Gloss,2.9,7,0.42
23421,Giorgio Armani,Shine Lipstick #17,Lipstick,4.7,7,0.85
23252,L'Oreal,Crayon Petite - Warm Corals,Lip Liners,4.0,7,0.85
21336,Sonia Kashuk,Luxury Lip Color - Cherish,Lipstick,4.0,7,1.0
21097,BeneFit Cosmetics,Love Tints in Be Mine,Lip Gloss,4.1,7,0.85
21041,Dior,Addict Lipstick in Sparkling Rose,Lipstick,4.0,7,0.85
20414,Stila,Demi Creme in Demi Nude,Lip Gloss,4.1,7,0.71
20192,Bare Escentuals,lip quickie #6,Lipstick,2.4,7,0.14
19908,Dior,Diorific Lipstick in Magic Wine,Lipstick,4.6,7,0.85
19839,Clarins,Le Rouge - Passion #350,Lipstick,3.9,7,0.71
14909,The Body Shop,Colourings Lip Tint - Rose,Lips,4.0,7,0.71
14713,Dior,Addict Lipstick in Darkroom Brown,Lips,4.6,7,0.85
42735,Cargo,Lulu Islands,Lip Gloss,4.3,7,0.57
8729,Chanel,Lipstick in Soft Mink,Lipstick,3.3,7,0.57
8594,Stila,Sonya lipstick,Lipstick,4.4,7,0.85
8061,Clinique,Long Last Lipsticks,Lips,4.1,7,0.71
7746,Maybelline,Maybelline WetShine (flavored) lipstick [DISCONTINUED],Lips,3.4,7,0.85
7164,Unlisted Brand,Mad Gab's Cinnamon Lip Lube,Lips,3.6,7,0.85
7142,Face Stockholm,Wand Lip Gloss,Lip Gloss,2.1,7,0.28
7104,Chantecaille,Nebula Lipsheer,Lips,4.7,7,1.0
2275,Almay,One Coat Lipshines,Lipstick,4.6,7,1.0
6701,Rocket City,Lipstick,Lips,3.9,7,0.85
6642,Maybelline,Lip Polish in Pinch of Pink,Lips,3.7,7,0.57
6491,Bliss Labs,Lip Stick in Milky Pink,Lip Liners,4.0,7,0.85
87832,L'Oreal,Color Riche in Cinnamon Toast,Lipstick,4.0,7,1.0
6394,Bobbi Brown,Lip Gloss in White,Lip Gloss,3.7,7,0.57
6132,Blue-Q,Total Bitch lipbalm,Lips,4.1,7,0.71
6022,Bon Bons,Candy Cane lipgloss,Lip Gloss,3.3,7,0.71
2379,Stila,Sport Bare Wine,Lip Gloss,4.7,7,0.85
5787,Body & Soul,Cream Lipstick,Lips,3.1,7,0.57
5771,RMK,Lip Essence ,Lips,4.3,7,0.85
2615,Alchemy,Lip Treatment Scrub,Lip Treatments,4.3,7,0.85
2833,Awake,Hydro-Sheer Lipstick,Lipstick,4.1,7,0.71
5576,Bobbi Brown,Bare Stain lipstick,Lipstick,3.6,7,0.71
3333,Streetwear,lipgloss,Lip Gloss,4.1,7,0.85
5538,Sugar Cosmetics,Sugar Shine Lipgloss in Valentine,Lip Gloss,4.0,7,0.71
3446,Philosophy,Lipstick,Lipstick,3.6,7,0.57
5057,Unlisted Brand,Lip Lavas,Lips,2.7,7,0.42
4175,Shu Uemura,Lip Fix Tube,Lip Treatments,3.3,7,0.42
4652,Trish McEvoy,Baby Doll Lip Gloss,Lip Gloss,3.1,7,0.42
4727,MAC,MAC Desire Liptone  ,Lipstick,4.7,7,1.0
8725,Cargo,Dalkeith Lipstick,Lipstick,3.9,7,0.85
8767,Sally Hansen,Lip Quencher in Clear Mocha ,Lips,4.9,7,1.0
14672,Hard Candy,Baby Doll Super Shine Lipgloss,Lips,4.3,7,0.71
9359,Lancome,Sheer Magnetic in Mischievous,Lipstick,2.9,7,0.28
14630,The Body Shop,Lip Glosser,Lip Gloss,2.7,7,0.28
14459,Stila,Lip Contour #4,Lip Liners,4.4,7,0.85
14136,MAC,Lipstick in Swinger,Lipstick,3.7,7,0.71
13821,Stila,Sport-clear color in SUGAR,Lips,4.0,7,0.71
13617,Laura Mercier,Lip Glamour,Lip Gloss,3.4,7,0.42
13436,Cargo,Cargo Lipstick in Portofino,Lipstick,4.4,7,0.71
13402,Origins,Liquid Lip Colour (Candy Girl),Lip Gloss,3.9,7,0.85
13227,L'Oreal,Rouge Pulp in Daring,Lips,4.4,7,0.71
13119,Sue Devitt,Matte Lipstick Suva,Lipstick,4.4,7,0.85
12828,Sepia,Sexy Gloss in Baby Kiss,Lip Gloss,4.1,7,0.71
12322,L'Oreal,Glass Shine- Beige Flash,Lip Gloss,4.0,7,0.71
12011,New York Color,Lip Liner Pencil- #956A,Lip Liners,4.6,7,0.85
12010,Wet 'n' Wild,Liner #714A,Lip Liners,4.3,7,1.0
11990,New York Color,Lip Liner Pencil- #951A,Lip Liners,4.4,7,1.0
11952,Aveda,Cinder Pot Lipgloss,Lip Gloss,4.0,7,0.71
11669,Chanel,Infrarouge Nature Hot,Lipstick,4.6,7,0.57
11084,Unlisted Brand,Yes Mistress - WhipStick,Lipstick,3.9,7,0.71
10889,Palladio,Lip Twist,Lip Gloss,4.3,7,0.85
10879,Philosophy,Supernatural Lip Gloss - Pink,Lips,3.0,7,0.42
10844,L'Oreal,Cherry Fizz colourjuice,Lip Gloss,3.3,7,0.42
10276,Labello,Vitamin-Power Lip Care,Lip Treatments,4.1,7,0.85
9798,Models Prefer,LipLiner set of 6,Lip Liners,3.0,7,0.42
9734,Hard Candy,Lip Stix SPF 12,Lip Gloss,4.0,7,0.71
9685,Urban Decay,Roach lipstick,Lipstick,4.1,7,0.57
9660,Maybelline,Wet Shine Lipstick- Spice it Up,Lipstick,4.6,7,0.85
9601,Yves Rocher,Glossy Lips,Lip Gloss,3.3,7,0.71
9571,Vincent Longo,Lipstick in Dakota Red,Lips,4.0,7,0.71
25409,Apt.5 Cosmetics,Lipstick,Lipstick,3.3,7,0.71
23609,Three Custom Color Specialists,Beautopia Sheer lipstick,Lipstick,4.4,7,0.71
23685,Cover Girl,Smoothers Lip liner Rosegold Glow,Lip Liners,4.3,7,0.85
38589,Almay,pure tints in cocoa,Lip Treatments,3.0,7,0.42
38246,Stila,Lip Glaze Doubles #1,Lip Gloss,4.0,7,0.71
38064,L'Oreal,Endless Platinum -Dazzling Amethyst,Lipstick,3.9,7,0.57
38011,Lancome,Le Lipstique - Inspire,Lip Liners,4.9,7,0.85
38009,Lancome,"Gobble, Gobble",Lip Gloss,4.7,7,0.85
37707,Fresh,Lip Shine- Damask,Lip Gloss,4.9,7,1.0
37705,Bonne Bell,Limited Edition Holiday liplites set,Lip Gloss,4.6,7,1.0
37227,Avon,candy apple lipbalm,Lip Gloss,4.0,7,0.71
37095,Clinique,Color Surge Lipstick - Dreamy Pink,Lipstick,4.3,7,0.71
36675,Bare Escentuals,sheer joy,Lipstick,4.4,7,1.0
36361,Bonne Bell,Berry Jelly Donut Lip Smacker,Lip Gloss,3.4,7,0.71
36184,Victoria's Secret,Mirror Mirror Lip Gloss-Bronze Baby,Lip Gloss,3.6,7,0.71
36159,Cover Girl,Lipslick - Hint of Red,Lip Gloss,3.6,7,0.71
36065,Maybelline,Moisture Whip Lipstick - Sweet Honey,Lipstick,4.7,7,0.85
36006,Victoria's Secret,Smooth Talk lipstick in 'Tease',Lipstick,3.4,7,0.42
35839,Shiseido ,The Makeup Lipgloss - Bare Berry,Lip Gloss,3.9,7,0.57
35729,Maybelline,Wet Shine lipstick in Sun Streak,Lipstick,4.0,7,1.0
35596,Giorgio Armani,Shine Lipstick #4,Lipstick,4.1,7,0.85
35449,Smashbox,shutter,Lip Gloss,4.1,7,0.85
35379,mark,The Glass Slicker - Incantation,Lip Gloss,3.1,7,0.42
35214,Stila,Convertible Lip Color in Nude Bloom,Lipstick,4.1,7,0.42
35010,Jane Iredale,Honey Lipgloss,Lip Gloss,3.3,7,0.42
34995,mark,The Glass Slicker - Clairvoyant,Lip Gloss,3.3,7,0.42
34643,Urban Decay,Bruise Lipstick,Lipstick,4.3,7,0.85
34625,Prestige,prestige jetstream in fuzzy navel,Lip Gloss,4.0,7,0.71
34341,Avon,Fruity Lip Juice in Watermelon,Lip Gloss,3.4,7,0.71
34091,Stila,Cherry LE from nordstroms,Lip Gloss,3.6,7,0.57
34085,Avon,Flaver Savers Lip Balm- Tangerine,Lip Treatments,4.1,7,0.71
38457,mark,Grin and Bare It - Naked,Lip Gloss,4.0,7,0.71
38652,Rimmel,Sheer Temptation - Naked,Lipstick,4.9,7,1.0
23803,LORAC,Lip Polish in Starlit,Lip Gloss,4.6,7,1.0
38671,Lancome,Juicy Rouge in Sweet Violette,Lipstick,4.3,7,0.71
42508,MAC,Haute Voltage,Lip Gloss,2.3,7,0.14
42351,Maybelline,Forever Metallics - Earthly Ore 60,Lipstick,4.1,7,0.71
42330,NYX Professional Makeup,Mega Shine - Frosted Walnut 109,Lip Gloss,4.0,7,0.71
42180,Clinique,Moisture Sheer Lipstick in Ruby Kiss,Lipstick,3.1,7,0.42
42072,Mary Kay,Luscious Color Lipsticks,Lipstick,4.3,7,0.71
42010,Vasanti,Tinted Lip Balm,Lips,4.6,7,1.0
41949,Milani,Evening Stars,Lip Gloss,3.6,7,0.57
41696,Laura Mercier,Amaretto,Lipstick,4.4,7,1.0
41462,L'Oreal,Shine Delice in Watermelon,Lipstick,4.3,7,1.0
