category,num_of_reviews,product_id
스킨,,102397
필오프,,72450
건강/다이어트식품,,100682
건강/다이어트식품,,94971
에센스,,85850
바디워시,,86497
샴푸,,86489
샴푸,,86484
바디워시,,86509
핸드케어,,86516
바디워시,,86508
핸드케어,,86511
바디워시,,86510
핸드케어,,86515
샴푸,,86407
샴푸,,86486
핸드케어,,86512
바디워시,,86506
바디워시,,86501
바디워시,,86493
크림,,93983
크림,,92646
크림,,99603
크림,,60205
스킨,,55593
크림,,55589
워시오프,,85889
"워시오프,스크럽/필링",,85888
쿠션타입,,106302
바디워시,,98223
핸드케어,,87143
"크림,화이트닝케어",,91061
"에센스,화이트닝케어",,91060
바디로션,,98253
크림,,55641
클렌징워터,,80916
페이스소품,,95761
수면팩,,85891
에센스,,55649
클렌징젤,,84366
페이스오일,,55645
마스크시트,,92310
마스크시트,,105350
선블록,,93260
"선블록,톤업크림",,93347
에센스,,73989
크림,,73991
바디오일,,98222
컨실러,,93413
크림,,54257
스킨,,54249
로션,,54253
페이스소품,,99905
페이스소품,,95071
헤어소품,,91220
스펀지/퍼프,,91544
페이스소품,,75025
페이스소품,,88023
스펀지/퍼프,,82406
디퓨저,,102416
헤어소품,,81925
스펀지/퍼프,,34082
헤어소품,,80571
스펀지/퍼프,,58823
코팩,,105005
스펀지/퍼프,,72915
페이스소품,,93432
트러블케어,,105004
클렌징비누,,93331
클렌징비누,,93332
디퓨저,,102419
디퓨저,,102417
페이스소품,,77107
스펀지/퍼프,,78707
스펀지/퍼프,,78708
헤어소품,,81927
헤어소품,,81923
헤어소품,,81926
디퓨저,,102418
페이스소품,,99899
브러쉬,,73492
브러쉬,,73489
브러쉬,,73490
브러쉬,,73494
브러쉬,,73493
브러쉬,,73491
브러쉬,,73496
브러쉬,,73495
바디크림,,80518
헤어기기,,88070
헤어기기,,61121
헤어기기,,81264
헤어기기,,97094
헤어기기,,75524
헤어기기,,89872
헤어기기,,103209
헤어기기,,102287
헤어기기,,105477
헤어기기,,104297
트리트먼트/팩,,71958
수딩젤/팩,,27840
선블록,,27842
에센스,,96964
미스트,,77110
클렌징워터,,27841
"크림,수면팩",,99969
에센스,,77021
수딩젤/팩,,27847
클렌징폼,,75015
선블록,,75020
에센스,,75021
크림,,75017
에센스,,75018
클렌징폼,,75016
에센스,,75019
크림,,75023
크림,,75024
"워시오프,클렌징폼,스크럽/필링",,77477
페이스소품,,77474
크림,,75022
"크림,수면팩",,77475
스킨,,77476
페이스오일,,89328
미스트,,88230
립밤,,51885
파운데이션,,103867
워시오프,,47649
립스틱,,99349
컨실러,,99347
파우더,,99313
아이섀도우,,99328
네일컬러,,99320
립스틱,,99333
아이섀도우,,99348
베이스/탑코트/퀵드라이,,99327
쉐딩,,99341
아이섀도우,,64253
립틴트,,99358
립라이너,,99331
아이라이너-리퀴드,,99332
마스카라,,99309
아이라이너-리퀴드,,99339
아이섀도우,,64249
립글로스/락커,,99342
"하이라이터,아이브로우-파우더,아이브로우-마스카라&리퀴드",,81742
컨실러,,42909
네일컬러,,77266
네일컬러,,77377
립스틱,,77378
메이크업픽서,,81348
쉐딩,,88299
립글로스/락커,,77465
네일컬러,,77379
"아이섀도우,하이라이터",,85937
아이섀도우,,72443
립틴트,,85935
클렌징비누,,46733
크림,,45477
트러블케어,,84071
아이소품,,72435
아이섀도우,,72970
바디로션,,25251
트리트먼트/팩,,25260
헤어에센스,,25259
헤어스타일링,,25255
바디워시,,25249
샴푸,,25262
헤어에센스,,25247
헤어스타일링,,25257
헤어에센스,,25258
헤어스타일링,,25254
트리트먼트/팩,,25248
샴푸,,25246
헤어스타일링,,95491
클렌징폼,,57429
로션,,64029
샴푸,,83389
샴푸,,83391
목욕비누,,94650
립틴트,,101849
아이브로우-마스카라&리퀴드,,79085
립틴트,,88477
아이라이너-리퀴드,,101517
브러쉬,,79863
브러쉬,,79864
브러쉬,,83497
브러쉬,,79865
브러쉬,,83501
브러쉬,,83499
브러쉬,,83500
크림,,35757
바디워시,,100735
바디워시,,99296
바디로션,,88770
수딩젤/팩,,92673
아이섀도우,,100820
아이섀도우,,56641
아이섀도우,,56665
아이섀도우,,56649
아이섀도우,,56645
쉐딩,,98160
샴푸,,72726
크림,,58889
여성향수,,97113
페이스오일,,81754
파우더,,81739
베이스프라이머,,60683
파운데이션,,81735
메이크업베이스,,81737
메이크업베이스,,81733
메이크업베이스,,60685
비비크림,,60671
비비크림,,40533
비비크림,,62993
아이라이너-펜슬&젤,,81740
파운데이션,,81736
메이크업베이스,,81738
메이크업베이스,,81734
비비크림,,60684
픽서/영양제,,51865
클렌징폼,,34328
트러블케어,,72673
마스크시트,,89685
데오도란트,,94661
데오도란트,,78398
데오도란트,,96742
바디슬리밍,,77198
데오도란트,,92663
데오도란트,,92664
"여성향수,남성향수",,18866
헤어기기,,75456
에센스,,80294
마스크시트,,98513
마스크시트,,98512
클렌징비누,,98514
선블록,,84008
마스크시트,,84011
크림,,84004
크림,,104289
에센스,,84005
크림,,84010
클렌징젤,,101760
크림,,84007
스킨,,84006
마스크시트,,42702
립스틱,,64257
립틴트,,94593
립라이너,,22651
아이섀도우,,105176
아이라이너-리퀴드,,215
아이섀도우,,182
아이섀도우,,22649
아이라이너-리퀴드,,22650
아이브로우-펜슬,,22654
컨실러,,99878
아이섀도우,,2945
아이섀도우,,216
아이섀도우,,22646
립글로스/락커,,26714
컨실러,,84744
"블러셔,쉐딩",,76404
메이크업픽서,,106490
아이섀도우,,88506
아이섀도우,,22653
컨실러,,96401
립스틱,,93302
아이라이너-펜슬&젤,,22648
메이크업픽서,,95564
아이브로우-펜슬,,103893
아이섀도우,,100680
블러셔,,97266
립글로스/락커,,54393
립스틱,,22647
"블러셔,쉐딩",,76402
아이섀도우,,22655
"아이브로우-파우더,아이브로우-마스카라&리퀴드",,22652
립틴트,,84671
아이섀도우,,72325
"립스틱,아이섀도우",,22643
립스틱,,79667
립스틱,,40818
포인트프라이머,,93815
"블러셔,쉐딩",,76405
립스틱,,50713
아이라이너-펜슬&젤,,75342
"블러셔,쉐딩",,76403
아이섀도우,,36939
립글로스/락커,,27076
에센스,,55869
바디로션,,72697
크림,,49821
네일영양,,19564
"바디로션,핸드케어",,78447
"바디크림,핸드케어",,78455
베이스/탑코트/퀵드라이,,19556
"네일영양,네일리무버",,19557
"바디크림,핸드케어",,78449
"바디크림,핸드케어",,78452
"바디크림,핸드케어",,78454
"바디크림,핸드케어",,78456
네일영양,,19561
네일리무버,,19563
"바디크림,핸드케어",,78450
핸드케어,,19568
"네일영양,베이스/탑코트/퀵드라이",,19567
네일컬러,,76720
"바디로션,핸드케어",,78448
네일컬러,,1539
네일영양,,19560
네일리무버,,19569
베이스/탑코트/퀵드라이,,19566
베이스/탑코트/퀵드라이,,19555
"네일영양,베이스/탑코트/퀵드라이",,2889
네일리무버,,19573
네일영양,,19559
네일리무버,,1144
베이스/탑코트/퀵드라이,,19562
네일영양,,19558
헤어에센스,,1382
린스/컨디셔너,,57633
헤어에센스,,57641
헤어에센스,,12068
샴푸,,12092
헤어에센스,,12081
바디워시,,12113
헤어에센스,,11534
샴푸,,42951
샴푸,,12089
헤어에센스,,11579
샴푸,,12108
트리트먼트/팩,,12087
린스/컨디셔너,,12073
헤어에센스,,12101
샴푸,,12098
샴푸,,12082
샴푸,,40431
린스/컨디셔너,,12103
"헤어에센스,바디크림",,96719
헤어에센스,,12079
린스/컨디셔너,,12070
샴푸,,12069
샴푸,,57629
린스/컨디셔너,,26651
샴푸,,12064
샴푸,,12110
린스/컨디셔너,,12107
헤어에센스,,52921
린스/컨디셔너,,39957
린스/컨디셔너,,12099
바디오일,,12114
샴푸,,12102
샴푸,,12106
샴푸,,38637
헤어에센스,,12084
린스/컨디셔너,,12090
헤어/바디,,12094
"린스/컨디셔너,헤어/바디",,12095
헤어스타일링,,12097
헤어/바디,,12096
트리트먼트/팩,,12100
바디로션,,101960
바디워시,,101959
샴푸,,11279
린스/컨디셔너,,12080
헤어에센스,,12067
린스/컨디셔너,,12109
린스/컨디셔너,,12086
린스/컨디셔너,,74435
바디워시,,12112
트리트먼트/팩,,12076
헤어에센스,,12077
바디워시,,12115
린스/컨디셔너,,12111
린스/컨디셔너,,12075
린스/컨디셔너,,57621
샴푸,,12074
트리트먼트/팩,,12066
샴푸,,26652
린스/컨디셔너,,12083
샴푸,,74434
헤어에센스,,12071
린스/컨디셔너,,12065
헤어에센스,,92360
샴푸,,88898
바디워시,,12116
트리트먼트/팩,,12091
샴푸,,57617
샴푸,,11607
헤어에센스,,12078
헤어에센스,,12105
헤어에센스,,12088
헤어에센스,,91187
린스/컨디셔너,,11608
샴푸,,11024
샴푸,,12085
트리트먼트/팩,,12104
린스/컨디셔너,,12093
트리트먼트/팩,,12072
헤어에센스,,57625
샴푸,,40437
크림,,98761
클렌징비누,,31007
클렌징비누,,76818
스킨,,101012
크림,,55065
향초,,101643
향초,,54289
데오도란트,,75419
데오도란트,,64781
스킨,,5748
링클케어,,3854
크림,,5761
에센스,,5750
스킨,,5754
크림,,5758
에센스,,5759
로션,,5755
아이케어,,5757
"크림,링클케어",,16777
로션,,5751
크림,,5749
수면팩,,5756
아이케어,,5752
미스트,,5753
"에센스,링클케어",,3855
넥케어,,5762
"에센스,화이트닝케어",,5760
트리트먼트/팩,,87403
샴푸,,81629
립밤,,100060
트리트먼트/팩,,78608
립스틱,,76693
립틴트,,89616
"스크럽/필링,페이스소품",,67617
스크럽/필링,,86573
페이스소품,,81036
아이라이너-펜슬&젤,,26609
에센스,,42714
립틴트,,46777
립스틱,,25793
"파운데이션,컨실러",,79355
"아이섀도우,블러셔",,79665
"파운데이션,컨실러",,79666
"하이라이터,쉐딩",,79664
아이섀도우,,95452
트리트먼트/팩,,94203
"하이라이터,쉐딩",,79353
픽서/영양제,,96690
선블록,,62469
페이스오일,,52333
립글로스/락커,,25795
클렌징젤,,52337
"파운데이션,쿠션타입",,84975
립스틱,,97324
크림,,87054
아이브로우-펜슬,,86566
스킨,,58385
"아이섀도우,블러셔",,79354
립틴트,,86567
베이스프라이머,,96890
마스카라,,91423
아이섀도우,,25794
클렌징젤,,52341
포인트리무버,,54357
아이브로우-마스카라&리퀴드,,79526
비비크림,,86569
파운데이션,,575
파운데이션,,2714
선블록,,54521
블러셔,,86383
"아이라이너-펜슬&젤,아이섀도우",,16852
마스카라,,90774
워시오프,,5946
립스틱,,2902
립밤,,5964
브러쉬,,5982
브러쉬,,5981
네일영양,,5968
네일컬러,,1541
네일컬러,,95029
네일컬러,,5966
베이스/탑코트/퀵드라이,,5967
하이라이터,,18517
립글로스/락커,,2451
하이라이터,,69689
"립글로스/락커,립스틱",,5961
아이섀도우,,102470
아이브로우-마스카라&리퀴드,,79440
마스카라,,2047
립스틱,,104056
클렌징오일,,100825
블러셔,,79438
스크럽/필링,,5942
아이섀도우,,2903
아이섀도우,,52193
"립스틱,블러셔",,106466
아이섀도우,,96895
"립스틱,블러셔",,102469
아이섀도우,,185
아이섀도우,,186
립스틱,,5962
립스틱,,2900
립라이너,,5963
립스틱,,76651
마스카라,,2717
"아이섀도우,블러셔",,106472
브러쉬,,5977
브러쉬,,5975
브러쉬,,5974
아이브로우-펜슬,,183
브러쉬,,5980
브러쉬,,5978
아이케어,,5945
아이브로우-마스카라&리퀴드,,16854
아이케어,,5941
립스틱,,106471
스킨,,102163
로션,,5938
로션,,5937
브러쉬,,5979
아이섀도우,,92074
"컨실러,팩트",,2905
마스카라,,2397
베이스/탑코트/퀵드라이,,5965
메이크업베이스,,2042
메이크업베이스,,76791
블러셔,,86384
립스틱,,86389
브러쉬,,2048
브러쉬,,5971
아이섀도우,,5954
아이섀도우,,76653
팩트,,5953
브러쉬,,5969
뷰러,,76614
크림,,11602
아이브로우-파우더,,184
블러셔,,2718
크림,,5943
파우더,,5949
블러셔,,76689
파운데이션,,90956
"스킨,스크럽/필링",,2041
클렌징오일,,5934
메이크업베이스,,76789
마스카라,,76648
메이크업베이스,,3117
블러셔,,95026
아이섀도우,,2716
페이스오일,,3116
메이크업베이스,,2713
아이라이너-펜슬&젤,,2918
메이크업베이스,,89713
파운데이션,,2044
컨실러,,5950
아이브로우-펜슬,,2144
크림,,82737
아이섀도우,,79441
블러셔,,572
클렌징오일,,5932
미스트,,5947
메이크업베이스,,54517
아이라이너-리퀴드,,79445
아이브로우-마스카라&리퀴드,,54525
크림,,5944
아이섀도우,,2031
클렌징폼,,5935
"아이브로우-펜슬,아이브로우-파우더",,16855
립스틱,,2947
파운데이션,,77210
블러셔,,5960
컨실러,,2043
립스틱,,98423
에센스,,5940
립글로스/락커,,86646
에센스,,98453
블러셔,,80771
립스틱,,54573
블러셔,,5958
아이섀도우,,2715
컨실러,,18446
스킨,,5939
브러쉬,,5983
아이섀도우,,95024
브러쉬,,5972
블러셔,,5959
블러셔,,573
포인트리무버,,5957
컨실러,,5951
립스틱,,86390
팩트,,574
브러쉬,,96902
브러쉬,,5970
팩트,,576
클렌징밀크,,5933
클렌징폼,,5936
립글로스/락커,,79447
파운데이션,,16853
블러셔,,2901
아이섀도우,,76650
아이섀도우,,2046
아이섀도우,,5948
브러쉬,,5973
파운데이션,,5952
아이라이너-펜슬&젤,,5956
브러쉬,,5976
립글로스/락커,,56725
아이섀도우,,2904
아이라이너-펜슬&젤,,5955
크림,,75587
미스트,,99029
선블록,,99031
크림,,99030
크림,,83469
아이브로우-펜슬,,60539
스킨,,100691
뷰러,,80680
클렌징폼,,80528
로션,,26966
스킨,,26893
"크림,화이트닝케어",,89742
크림,,84073
아이케어,,84075
에센스,,84078
마스크시트,,84079
에센스,,84076
헤어스타일링,,43437
헤어에센스,,80764
"넥케어,마스크시트",,2094
크림,,61977
에센스,,61981
크림,,61985
