,category,num_of_reviews,product_id
337,클렌징오일,,106658
338,에센스,,22371
339,에센스,,22372
340,바디워시,,22375
341,샴푸,,22377
342,크림,,22392
343,샴푸,,42966
344,클렌징오일,,22365
345,에센스,,22368
346,트리트먼트/팩,,22376
347,클렌징밀크,,106693
348,스크럽/필링,,38487
349,크림,,45441
350,크림,,92083
351,마스크시트,,45437
352,립스틱,,105232
353,팩트,,22354
354,"에센스,화이트닝케어",,43140
355,선쿠션,,94801
356,파우더,,22352
357,마스크시트,,99579
358,"스킨,링클케어,화이트닝케어",,22190
359,"스킨,화이트닝케어",,22194
360,크림,,104338
361,에센스,,106303
362,스크럽/필링,,77553
363,마스크시트,,96532
364,크림,,22256
365,크림,,102396
366,"크림,화이트닝케어,선블록",,22241
367,크림,,82258
368,에센스,,97211
369,선블록,,22273
370,에센스,,22216
371,마스크시트,,106375
372,트리트먼트/팩,,88964
373,클렌징폼,,22151
374,마스크시트,,102148
375,크림,,84860
376,클렌징폼,,22155
377,"링클케어,바디크림",,22280
378,스킨,,22177
379,선블록,,22277
380,선블록,,22279
381,로션,,72893
382,에센스,,22223
383,"파운데이션,쿠션타입",,101039
384,"파운데이션,쿠션타입",,22355
385,스킨,,72983
386,립글로스/락커,,22358
387,로션,,83348
388,수딩젤/팩,,92963
389,마스크시트,,96543
390,비비크림,,22345
391,크림,,22247
392,에센스,,100135
393,"스킨,에센스",,81316
394,클렌징폼,,22156
395,워시오프,,22285
396,스킨,,83350
397,로션,,82253
398,마스크시트,,97922
399,스크럽/필링,,22158
400,"파운데이션,쿠션타입",,82730
401,선블록,,22278
402,"클렌징폼,바디워시",,93977
403,선블록,,22276
404,로션,,97215
405,스킨,,83346
406,스킨,,22192
407,선블록,,22274
408,"크림,링클케어,화이트닝케어",,22246
409,스킨,,90314
410,팩트,,102218
411,미스트,,18301
412,클렌징오일,,87818
413,클렌징폼,,22154
414,마스크시트,,77634
415,비비크림,,22347
416,에센스,,85446
417,선스틱,,105134
418,크림,,22242
419,마스크시트,,77635
420,스킨,,82256
421,선블록,,74015
422,파운데이션,,22350
423,선블록,,22271
424,"로션,화이트닝케어",,22195
425,스킨,,22179
426,에센스,,2931
427,마스크시트,,82263
428,선블록,,22270
429,클렌징폼,,70413
430,워시오프,,34341
431,"에센스,화이트닝케어",,2930
432,스킨,,44941
433,페이스오일,,72894
434,크림,,22232
435,마스크시트,,96541
436,마스크시트,,82260
437,비비크림,,20072
438,"파운데이션,쿠션타입",,98997
439,"에센스,링클케어,화이트닝케어",,5414
440,마스크시트,,77632
441,아이케어,,102991
442,아이케어,,2754
443,아이케어,,7659
444,"크림,링클케어",,22249
445,스킨,,97214
446,에센스,,101627
447,스킨,,72892
448,"에센스,링클케어",,22261
449,워시오프,,88665
450,마스크시트,,96540
451,클렌징폼,,2752
452,에센스,,90964
453,스킨,,34446
454,선블록,,27740
455,스킨,,22193
456,크림,,22240
457,크림,,82623
458,스킨,,22178
459,비비크림,,22346
460,마스크시트,,82262
461,"크림,링클케어,화이트닝케어",,22243
462,아이케어,,22264
463,팩트,,22353
464,마스크시트,,104417
465,미스트,,100471
466,마스크시트,,96544
467,에센스,,43101
468,에센스,,22200
469,클렌징젤,,87004
470,클렌징오일,,22168
471,에센스,,87590
472,로션,,22198
473,에센스,,94551
474,립스틱,,81500
475,헤어에센스,,54509
476,마스크시트,,82261
477,제모제/용품,,22283
478,로션,,83351
479,아이케어,,7661
480,클렌징폼,,22169
481,"크림,링클케어,화이트닝케어",,22245
482,"크림,링클케어",,22253
483,마스카라,,22360
484,픽서/영양제,,22362
485,립스틱,,22357
486,마스카라,,22359
487,픽서/영양제,,22361
488,에센스,,43137
489,미스트,,22191
490,에센스,,97213
491,"스킨,트러블케어",,22185
492,에센스,,22260
493,"에센스,트러블케어",,22202
494,아이케어,,89786
495,선스틱,,105280
496,스크럽/필링,,34371
497,클렌징폼,,22157
498,"크림,트러블케어",,22231
499,스크럽/필링,,22175
500,"에센스,트러블케어",,22224
501,크림,,22257
502,스킨,,88283
503,"크림,링클케어",,22254
504,"스킨,화이트닝케어",,22186
505,클렌징폼,,22159
506,립스틱,,97875
507,"로션,화이트닝케어",,22199
508,클렌징폼,,22170
509,에센스,,104339
510,"크림,링클케어,화이트닝케어",,22251
511,선스프레이,,11276
512,메이크업,,22349
513,팩트,,22351
514,"스킨,링클케어",,22181
515,"크림,링클케어",,22236
516,아이케어,,22265
517,"에센스,링클케어",,22203
518,클렌징폼,,22171
519,"에센스,링클케어",,22217
520,비비크림,,22344
521,필오프,,15591
522,크림,,22248
523,에센스,,22221
524,"크림,링클케어,화이트닝케어",,22252
525,"크림,링클케어,화이트닝케어",,22218
526,"크림,화이트닝케어",,22233
527,핸드케어,,22281
528,네일영양,,98286
529,클렌징밀크,,22160
530,수딩젤/팩,,22176
531,아이케어,,22269
532,클렌징밀크,,22161
533,"에센스,링클케어,화이트닝케어",,22201
534,"에센스,마스크시트",,16768
535,크림,,22235
536,에센스,,22215
537,바디슬리밍,,22284
538,스킨,,22187
539,포인트리무버,,22172
540,"에센스,링클케어",,22228
541,씨씨크림,,22343
542,"에센스,화이트닝케어",,22230
543,클렌징폼,,100076
544,"에센스,화이트닝케어",,22226
545,"에센스,링클케어",,22213
546,"스킨,링클케어",,22180
547,"크림,링클케어",,22237
548,마스크시트,,2300
549,"에센스,링클케어",,22220
550,에센스,,22219
551,"에센스,화이트닝케어",,22222
552,"에센스,화이트닝케어",,22214
553,"스킨,화이트닝케어",,22183
554,"크림,화이트닝케어",,22238
555,아이케어,,22268
556,에센스,,22225
557,스킨,,22188
558,마스크시트,,77637
559,크림,,91411
560,"로션,링클케어,화이트닝케어",,22197
561,선블록,,22275
562,립글로스/락커,,101459
563,에센스,,96198
564,클렌징폼,,22166
565,마스크시트,,103357
566,"스킨,링클케어,화이트닝케어",,22189
567,스크럽/필링,,22173
568,컨실러,,105640
569,스크럽/필링,,22174
570,에센스,,102524
571,데오도란트,,22282
572,스킨,,101014
573,클렌징폼,,22150
574,클렌징젤,,22165
575,클렌징폼,,22163
576,클렌징폼,,34370
577,스킨,,22184
578,선스틱,,90915
579,선스틱,,75590
580,선스틱,,71886
581,파운데이션,,69361
582,"씨씨크림,쿠션타입",,40827
583,립스틱,,22356
584,파운데이션,,83858
585,비비크림,,22348
586,에센스,,60167
587,"파운데이션,쿠션타입",,98650
588,"로션,링클케어,화이트닝케어",,22196
589,클렌징워터,,22152
590,"스킨,링클케어",,22182
591,클렌징크림,,22164
592,"크림,링클케어",,22234
593,"크림,화이트닝케어",,22258
594,필오프,,15601
595,에센스,,97212
596,아이케어,,22267
597,"에센스,링클케어",,22212
598,클렌징폼,,22153
599,에센스,,22229
600,에센스,,22227
601,필오프,,10663
602,아이케어,,72609
603,베이비스킨케어,,80838
604,베이비스킨케어,,80839
605,헤어스타일링,,35538
606,헤어에센스,,49137
607,헤어에센스,,26578
608,트리트먼트/팩,,54021
609,헤어에센스,,36036
610,트리트먼트/팩,,78953
611,마스카라,,39771
612,에센스,,83828
613,스크럽/필링,,35241
614,클렌징폼,,35238
615,"워시오프,클렌징폼",,93833
616,코팩,,93832
617,워시오프,,93835
618,수면팩,,93836
619,워시오프,,93834
620,립글로스/락커,,93276
621,립스틱,,95254
622,선블록,,106567
623,수면팩,,93837
624,팩트,,91530
625,크림,,99972
626,아이섀도우,,92647
627,마스카라,,102835
628,마스카라,,102836
629,립스틱,,95253
630,아이브로우-펜슬,,92191
631,아이라이너-리퀴드,,92548
632,블러셔,,93275
633,아이라이너-리퀴드,,91968
634,립틴트,,93278
635,선블록,,93755
636,풋케어,,91485
637,스크럽/필링,,99623
638,아이섀도우,,11966
639,클렌징오일,,85516
640,마스카라,,62005
641,클렌징폼,,76398
642,워시오프,,11964
643,클렌징워터,,103934
644,마스카라,,101668
645,클렌징오일,,11963
646,마스카라,,101667
647,"클렌징비누,목욕비누",,11967
648,아이라이너-펜슬&젤,,101669
649,팩트,,94057
650,클렌징비누,,65493
651,"아이브로우-펜슬,아이브로우-마스카라&리퀴드",,25660
652,클렌징오일,,11965
653,클렌징비누,,52577
654,클렌징젤,,73807
655,아이라이너-리퀴드,,25661
656,아이라이너-리퀴드,,79325
657,아이라이너-펜슬&젤,,25662
658,아이라이너-펜슬&젤,,71815
659,립틴트,,23329
660,립틴트,,42453
661,립글로스/락커,,62981
662,아이라이너-리퀴드,,56429
663,립틴트,,76677
664,하이라이터,,99993
665,파운데이션,,58281
666,파운데이션,,33959
667,크림,,35967
668,마스크시트,,46653
669,마스크시트,,46645
670,선블록,,49845
671,크림,,33640
672,크림,,77614
673,립스틱,,82763
674,아이라이너-펜슬&젤,,89534
675,립밤,,105211
676,립밤,,105210
677,립틴트,,105212
678,립스틱,,89533
679,"베이비스킨케어,베이비바디",,66997
680,스킨,,66993
681,마스크시트,,36909
682,클렌징오일,,43602
683,화이트닝케어,,89999
684,파운데이션,,34606
685,"비비크림,씨씨크림",,18286
686,비비크림,,26512
687,파운데이션,,27374
688,"에센스,트러블케어",,11566
689,에센스,,35313
690,모공케어,,35649
691,로션,,11358
692,미스트,,3118
693,스킨,,14495
694,클렌징오일,,95214
695,마스크시트,,36930
696,크림,,20774
697,크림,,2589
698,클렌징오일,,49909
699,에센스,,88025
700,에센스,,87031
701,클렌징오일,,69461
702,아이케어,,17082
703,쿠션타입,,34499
704,페이스오일,,3019
705,베이스프라이머,,11299
706,"크림,링클케어,화이트닝케어",,23484
707,"에센스,트러블케어",,21333
708,클렌징오일,,45465
709,스킨,,48005
710,마스크시트,,105433
711,로션,,48013
712,에센스,,48201
713,"아이케어,크림",,88027
714,에센스,,88021
715,에센스,,88020
716,클렌징,,35358
717,마스크시트,,36912
718,핸드케어,,83141
719,핸드케어,,83121
720,비비크림,,48393
721,핸드케어,,83142
722,"크림,링클케어",,89094
723,"크림,아이케어",,34297
724,크림,,62073
725,마스크시트,,36924
726,마스크시트,,36906
727,클렌징폼,,87791
728,마스크시트,,36918
729,"하이라이터,쉐딩",,89936
730,"크림,수면팩",,2381
731,클렌징오일,,49913
732,톤업크림,,92989
733,트러블케어,,53213
734,마스크시트,,36927
735,아이라이너-펜슬&젤,,89942
736,수면팩,,42165
737,클렌징워터,,54621
738,파우더,,26748
739,에센스,,3119
740,아이케어,,48009
741,마스크시트,,75436
742,스킨,,88024
743,에센스,,66045
744,마스크시트,,36921
745,선블록,,73209
746,마스크시트,,36915
747,쉐딩,,89938
748,에센스,,89470
749,마스크시트,,36900
750,"크림,수면팩",,83675
751,수면팩,,82764
752,화이트닝케어,,39369
753,수면팩,,75437
754,스크럽/필링,,88879
755,마스크시트,,35541
756,비비크림,,75946
757,마스크시트,,36936
758,컨실러,,89940
759,마스크시트,,36903
760,핸드케어,,69981
761,로션,,20183
762,크림,,3120
763,마스크시트,,36933
764,선블록,,103831
765,크림,,98350
766,에센스,,34298
767,파운데이션,,21380
768,수면팩,,42162
769,마스크시트,,35544
770,립틴트,,89566
771,비비크림,,3020
772,팩트,,25412
773,수면팩,,11284
774,에센스,,2161
775,메이크업,,35355
776,클렌징오일,,95215
777,마스크시트,,74208
778,비비크림,,26517
779,베이스프라이머,,21381
780,에센스,,2382
781,클렌징오일,,95216
782,씨씨크림,,2383
783,로션,,1685
784,비비크림,,54073
785,비비크림,,71357
786,아이케어,,65941
787,에센스,,36105
788,페이스오일,,54301
789,에센스,,51281
790,샴푸,,64637
791,클렌징폼,,99156
792,립스틱,,94112
793,바디워시,,64649
794,바디오일,,90494
795,바디크림,,90257
796,바디크림,,95973
797,바디워시,,68261
798,바디로션,,95988
799,바디로션,,86155
800,바디로션,,64301
801,바디로션,,92808
802,바디미스트,,37722
803,핸드케어,,64053
804,바디크림,,88007
805,바디로션,,68265
806,바디로션,,88003
807,핸드케어,,47505
808,바디로션,,59586
809,바디로션,,42348
810,바디워시,,88006
811,바디로션,,95987
812,바디미스트,,88004
813,바디로션,,95646
814,바디로션,,77992
815,바디로션,,105435
816,바디스크럽,,92813
817,입욕제,,92804
818,바디로션,,101635
819,바디미스트,,64309
820,바디미스트,,99859
821,바디미스트,,97841
822,바디로션,,87877
823,바디워시,,97431
824,바디크림,,97434
825,바디미스트,,64305
826,바디크림,,105090
827,바디로션,,99145
828,핸드케어,,102664
829,바디크림,,101634
830,바디미스트,,97436
831,바디미스트,,99858
832,바디로션,,64325
833,향초,,56077
834,바디크림,,86156
835,바디크림,,92809
836,핸드케어,,92811
837,바디미스트,,87325
838,바디로션,,97433
839,바디워시,,92806
840,바디미스트,,97842
841,핸드케어,,60546
842,여성향수,,103191
843,바디미스트,,68269
844,바디로션,,64313
845,바디미스트,,92803
846,바디워시,,86154
847,바디미스트,,64333
848,염색제/퍼머제,,101109
849,"에센스,워시오프",,100479
850,"에센스,워시오프",,76663
851,워시오프,,77837
852,워시오프,,100481
853,린스/컨디셔너,,21645
854,헤어에센스,,34585
855,트리트먼트/팩,,81023
856,샴푸,,21644
857,샴푸,,20474
858,헤어기기,,84410
859,헤어기기,,84415
860,헤어기기,,84412
861,헤어기기,,94822
862,헤어기기,,96635
863,마스크시트,,61565
864,아이케어,,91719
865,에센스,,93660
866,클렌징폼,,91718
867,트러블케어,,81052
868,로션,,88009
869,수면팩,,10690
870,클렌징폼,,88011
871,마스크시트,,87981
872,마스크시트,,43077
873,에센스,,87980
874,스크럽/필링,,27373
875,크림,,56777
876,에센스,,87982
877,아이케어,,70061
878,트러블케어,,39462
879,마스크시트,,89117
880,크림,,87984
881,크림,,21960
882,에센스,,87986
883,톤업크림,,72759
884,"에센스,모공케어",,11502
885,에센스,,39378
886,"에센스,모공케어",,27377
887,아이케어,,3121
888,"크림,아이케어",,1744
889,수면팩,,10689
890,"에센스,화이트닝케어",,1746
891,모공케어,,49113
892,에센스,,87983
893,크림,,87960
894,"크림,링클케어,화이트닝케어",,21964
895,에센스,,27376
896,"에센스,화이트닝케어",,1745
897,미스트,,70189
898,선블록,,52801
899,"트러블케어,컨실러",,25299
900,에센스,,14624
901,페이스오일,,64777
902,"바디로션,핸드케어",,47353
903,네일컬러,,1558
904,페이스소품,,77439
905,페이스오일,,49717
906,"클렌징폼,바디워시",,86712
907,페이스오일,,49709
908,"에센스,화이트닝케어",,89471
909,페이스오일,,49713
910,클렌징폼,,78731
911,크림,,78735
912,클렌징젤,,78734
913,크림,,78724
914,에센스,,78725
915,크림,,78723
916,에센스,,102862
917,마스크시트,,78746
918,크림,,78744
919,크림,,78697
920,에센스,,78728
921,스킨,,78732
922,크림,,78726
923,에센스,,78730
924,에센스,,102580
925,크림,,78738
926,마스크시트,,78740
927,아이케어,,78720
928,선블록,,78701
929,크림,,78722
930,스킨,,78718
931,클렌징폼,,78719
932,아이케어,,78737
933,에센스,,78695
934,선블록,,78700
935,에센스,,78717
936,비비크림,,78745
937,클렌징폼,,78739
938,스킨,,78736
939,스크럽/필링,,78716
940,크림,,80967
941,에센스,,78698
942,크림,,78741
943,마스크시트,,78742
944,크림,,78743
945,에센스,,78733
946,크림,,78747
947,마스크시트,,87371
948,"마스크시트,워시오프",,78345
949,트러블케어,,52541
950,스크럽/필링,,1713
951,크림,,16894
952,"모공케어,코팩",,1028
953,선블록,,15810
954,미스트,,15789
955,에센스,,80283
956,비비크림,,75520
957,트러블케어,,15822
958,클렌징폼,,26661
959,선스틱,,75339
960,스킨,,15787
961,마스크시트,,33619
962,에센스,,15795
963,코팩,,1143
964,클렌징젤,,84845
965,크림,,37068
966,비비크림,,76001
967,스킨,,87620
968,에센스,,1123
969,에센스,,1715
970,에센스,,1343
971,미스트,,51533
972,미스트,,51529
973,마스크시트,,33618
974,크림,,47813
975,"수면팩,수딩젤/팩",,7396
976,에센스,,95942
977,크림,,14529
978,선블록,,15808
979,마스크시트,,15800
980,수면팩,,15803
981,선블록,,2374
982,크림,,1135
983,베이스프라이머,,92305
984,"크림,수면팩",,2469
985,스크럽/필링,,15816
986,"파운데이션,쿠션타입",,101473
987,선스틱,,105551
988,크림,,86594
989,크림,,52937
990,에센스,,103817
991,링클케어,,96689
992,비비크림,,15811
993,스킨,,15790
994,선블록,,74733
995,"에센스,트러블케어",,1722
996,선블록,,6514
997,비비크림,,15814
998,스펀지/퍼프,,2556
999,"에센스,화이트닝케어",,15817
1000,"에센스,트러블케어",,15815
1001,페이스소품,,1611
1002,스크럽/필링,,1213
1003,선블록,,92331
1004,마스크시트,,90683
1005,코팩,,36030
1006,크림,,82553
1007,비비크림,,15806
1008,워시오프,,15804
1009,립밤,,15823
1010,클렌징폼,,33349
1011,스킨,,95359
1012,클렌징폼,,15786
1013,에센스,,7425
1014,크림,,82474
1015,클렌징젤,,2004
1016,"아이케어,마스크시트",,15802
1017,샴푸,,38076
1018,선블록,,15812
1019,선블록,,33620
1020,로션,,15794
1021,청결제,,11047
1022,마스크시트,,15801
1023,포인트리무버,,15781
1024,마스크시트,,2470
1025,"로션,스킨",,15779
1026,스킨,,15791
1027,클렌징,,15780
1028,에센스,,105396
1029,크림,,2599
1030,선블록,,15807
1031,크림,,103826
1032,코팩,,942
1033,헤어에센스,,11104
1034,샴푸,,11103
1035,톤업크림,,106173
1036,크림,,15798
1037,선블록,,15809
1038,마스크시트,,98715
1039,아이케어,,105801
1040,헤어에센스,,38079
1041,"로션,바디로션",,15796
1042,에센스,,79605
1043,클렌징워터,,15782
1044,마스크시트,,96691
1045,"에센스,모공케어",,15792
1046,에센스,,15821
1047,선블록,,89708
1048,비비크림,,37071
1049,마스크시트,,98716
1050,씨씨크림,,2508
1051,비비크림,,76817
1052,페이스소품,,80635
1053,"에센스,링클케어,화이트닝케어",,15825
1054,크림,,103819
1055,스킨,,15788
1056,스킨,,100567
1057,마스크시트,,97665
1058,스킨,,14510
1059,클렌징폼,,76718
1060,클렌징워터,,15784
1061,파운데이션,,72391
1062,크림,,59280
1063,미스트,,88960
1064,바디로션,,35730
1065,에센스,,100710
1066,비비크림,,1786
1067,"에센스,트러블케어",,15819
1068,스킨,,18232
1069,크림,,15799
1070,클렌징비누,,15783
1071,클렌징워터,,2562
1072,트러블케어,,15818
1073,"에센스,트러블케어,컨실러",,15820
1074,클렌징,,15785
1075,"메이크업,선케어",,15805
1076,베이스프라이머,,15813
1077,크림,,15824
1078,마스크시트,,100564
1079,화이트닝케어,,93629
1080,"클렌징폼,스크럽/필링",,2471
1081,로션,,15793
1082,마스크시트,,101208
1083,아이케어,,1714
1084,에센스,,103676
1085,크림,,99373
1086,로션,,100570
1087,비비크림,,45893
1088,마스크시트,,98714
1089,"크림,바디크림",,15797
1090,수면팩,,39171
1091,네일영양,,80078
1092,트리트먼트/팩,,30743
1093,린스/컨디셔너,,50921
1094,샴푸,,50917
1095,샴푸,,81679
1096,헤어에센스,,79766
1097,"트리트먼트/팩,염색제/퍼머제",,90466
1098,트리트먼트/팩,,34162
1099,트리트먼트/팩,,88923
1100,"린스/컨디셔너,트리트먼트/팩",,79080
1101,건강/다이어트식품,,2180
1102,클렌징밀크,,76973
1103,로션,,84828
1104,크림,,73279
1105,클렌징밀크,,73281
1106,스킨,,73280
1107,수딩젤/팩,,76972
1108,트러블케어,,76970
1109,크림,,73278
1110,크림,,76974
1111,스킨,,76971
1112,선블록,,73277
1113,크림,,65937
1114,핸드케어,,72005
1115,바디스크럽,,45297
1116,페이스소품,,62053
1117,"하이라이터,쉐딩",,54673
1118,크림,,2172
1119,크림,,2173
1120,스크럽/필링,,23323
1121,클렌징밀크,,23319
1122,포인트리무버,,23322
1123,클렌징비누,,23321
1124,클렌징밀크,,23320
1125,로션,,103011
1126,아이케어,,25062
1127,크림,,25065
1128,스킨,,25058
1129,크림,,25063
1130,마스크시트,,25069
1131,마스크시트,,25070
1132,클렌징폼,,25056
1133,클렌징오일,,25054
1134,마스크시트,,25071
1135,크림,,25068
1136,크림,,38505
1137,크림,,25066
1138,크림,,25064
1139,스킨,,25059
1140,에센스,,88922
1141,아이케어,,25061
1142,에센스,,25053
1143,에센스,,38502
1144,스킨,,25060
1145,에센스,,25051
1146,코팩,,25057
1147,에센스,,25052
1148,스킨,,82969
1149,스킨,,34021
1150,로션,,75736
1151,건강/다이어트식품,,83111
1152,바디크림,,83058
1153,크림,,83026
1154,로션,,82980
1155,아이케어,,83028
1156,마스카라,,103397
1157,아이브로우-펜슬,,83048
1158,립스틱,,92547
1159,헤어소품,,83067
1160,아이케어,,83029
1161,마스카라,,83037
1162,마스크시트,,74457
1163,스펀지/퍼프,,83105
1164,바디워시,,83055
1165,스킨,,82964
1166,스킨,,75669
1167,크림,,18302
1168,건강/다이어트식품,,97600
1169,바디크림,,25407
1170,크림,,14370
1171,스킨,,14665
1172,아이섀도우,,92543
1173,에센스,,83023
1174,스킨,,82967
1175,워시오프,,83032
1176,블러셔,,92545
1177,목욕비누,,83056
1178,헤어에센스,,83064
1179,클렌징비누,,82959
1180,트리트먼트/팩,,83066
1181,핸드케어,,83060
1182,필오프,,15600
1183,크림,,1153
1184,클렌징비누,,82961
1185,클렌징오일,,82958
1186,에센스,,82984
1187,로션,,82979
1188,스킨,,82966
1189,클렌징,,75720
1190,크림,,75670
1191,에센스,,82985
1192,메이크업베이스,,83034
1193,메이크업베이스,,83035
1194,클렌징폼,,82953
1195,베이스프라이머,,11295
1196,아이케어,,83031
1197,크림,,16905
1198,로션,,82982
1199,스킨,,82976
1200,로션,,50877
1201,아이라이너-펜슬&젤,,83051
1202,핸드케어,,83059
1203,바디스크럽,,80557
1204,바디크림,,83057
1205,픽서/영양제,,83053
1206,헤어에센스,,83065
1207,스킨,,82970
1208,마스크/팩,,75668
1209,스크럽/필링,,82962
1210,에센스,,82986
1211,"바디크림,핸드케어,풋케어",,20362
1212,"클렌징,헤어/바디",,75724
1213,클렌징워터,,68285
1214,미스트,,14359
1215,마스크시트,,1342
1216,뷰러,,83104
1217,마스카라,,83039
1218,크림,,83027
1219,클렌징폼,,66957
1220,베이스프라이머,,54689
1221,스킨,,82972
1222,클렌징오일,,1318
1223,에센스,,81518
1224,클렌징폼,,10986
1225,포인트리무버,,72684
1226,건강/다이어트식품,,83109
1227,선블록,,37467
1228,클렌징티슈,,1323
1229,페이스소품,,1617
1230,페이스소품,,1061
1231,픽서/영양제,,55413
1232,클렌징오일,,1190
1233,페이스소품,,1594
1234,립밤,,1842
1235,포인트리무버,,1486
1236,에센스,,80920
1237,로션,,82977
1238,페이스소품,,83103
1239,마스크시트,,83033
1240,클렌징젤,,82957
1241,에센스,,82983
1242,스킨,,82974
1243,건강/다이어트식품,,11290
1244,스킨,,1316
1245,건강/다이어트식품,,83106
1246,"로션,스킨,애프터쉐이브",,75732
1247,크림,,83025
1248,에센스,,83024
1249,크림,,16718
1250,건강/다이어트식품,,83108
1251,건강/다이어트식품,,83110
1252,파우더,,11038
1253,건강/다이어트식품,,63197
1254,크림,,82987
1255,에센스,,49853
1256,크림,,50881
1257,아이케어,,83030
1258,건강/다이어트식품,,83107
1259,클렌징비누,,1317
1260,페이스오일,,1067
1261,건강/다이어트식품,,18706
1262,클렌징폼,,82955
1263,컨실러,,83036
1264,립밤,,83054
1265,아이브로우-펜슬,,83050
1266,에센스,,50885
1267,트리트먼트/팩,,69473
1268,바디크림,,80221
1269,청결제,,90424
1270,선블록,,73708
1271,비비크림,,67049
1272,여성향수,,101106
1273,여성향수,,20644
1274,여성향수,,105802
1275,립스틱,,86939
1276,에센스,,82451
1277,립스틱,,92376
1278,"파운데이션,쿠션타입",,81076
1279,크림,,86942
1280,크림,,98289
1281,크림,,95314
1282,"포인트프라이머,쿠션타입",,97025
1283,마스크시트,,92377
1284,마스크시트,,81788
1285,에센스,,102521
1286,크림,,95252
1287,스킨,,78010
1288,스킨,,95312
1289,에센스,,95057
1290,마스크시트,,76325
1291,에센스,,27823
1292,클렌징폼,,99226
1293,톤업크림,,96246
1294,마스크시트,,81789
1295,선블록,,59343
1296,크림,,51333
1297,크림,,82691
1298,샴푸,,73446
1299,픽서/영양제,,72167
1300,클렌징폼,,73692
1301,페이스오일,,49985
1302,립밤,,54897
1303,바디로션,,45505
1304,핸드케어,,84362
1305,크림,,45401
1306,헤어에센스,,66829
1307,립밤,,87027
1308,립밤,,27085
1309,핸드케어,,82410
1310,핸드케어,,82409
1311,립밤,,72315
1312,립밤,,27084
1313,핸드케어,,82408
1314,립밤,,27087
1315,에센스,,60654
1316,클렌징폼,,14617
1317,크림,,1302
1318,헤어기기,,75004
1319,헤어기기,,61585
1320,헤어기기,,58625
1321,헤어기기,,58621
1322,샴푸,,99211
1323,수딩젤/팩,,72920
1324,건강/다이어트식품,,97519
1325,선블록,,97537
1326,스킨,,97515
1327,크림,,97522
1328,로션,,97514
1329,에센스,,97523
1330,수면팩,,97521
1331,마스크시트,,97520
1332,크림,,97530
1333,에센스,,97518
1334,미스트,,97517
1335,마스크시트,,97524
1336,에센스,,97527
1337,크림,,97526
1338,"크림,아이케어",,97529
1339,에센스,,97536
1340,크림,,97535
1341,"크림,링클케어",,97533
1342,마스크시트,,97534
1343,수면팩,,87478
1344,에센스,,89055
1345,필오프,,72448
1346,클렌징폼,,72442
1347,필오프,,72446
1348,페이스오일,,83412
1349,스킨,,102397
1350,필오프,,72450
1351,건강/다이어트식품,,100682
1352,건강/다이어트식품,,94971
1353,에센스,,85850
1354,바디워시,,86497
1355,샴푸,,86489
1356,샴푸,,86484
1357,바디워시,,86509
1358,핸드케어,,86516
1359,바디워시,,86508
1360,핸드케어,,86511
1361,바디워시,,86510
1362,핸드케어,,86515
1363,샴푸,,86407
1364,샴푸,,86486
1365,핸드케어,,86512
1366,바디워시,,86506
1367,바디워시,,86501
1368,바디워시,,86493
1369,크림,,93983
1370,크림,,92646
1371,크림,,99603
1372,크림,,60205
1373,스킨,,55593
1374,크림,,55589
1375,워시오프,,85889
1376,"워시오프,스크럽/필링",,85888
1377,쿠션타입,,106302
1378,바디워시,,98223
1379,핸드케어,,87143
1380,"크림,화이트닝케어",,91061
1381,"에센스,화이트닝케어",,91060
1382,바디로션,,98253
1383,크림,,55641
1384,클렌징워터,,80916
1385,페이스소품,,95761
1386,수면팩,,85891
1387,에센스,,55649
1388,클렌징젤,,84366
1389,페이스오일,,55645
1390,마스크시트,,92310
1391,마스크시트,,105350
1392,선블록,,93260
1393,"선블록,톤업크림",,93347
1394,에센스,,73989
1395,크림,,73991
1396,바디오일,,98222
1397,컨실러,,93413
1398,크림,,54257
1399,스킨,,54249
1400,로션,,54253
1401,페이스소품,,99905
1402,페이스소품,,95071
1403,헤어소품,,91220
1404,스펀지/퍼프,,91544
1405,페이스소품,,75025
1406,페이스소품,,88023
1407,스펀지/퍼프,,82406
1408,디퓨저,,102416
1409,헤어소품,,81925
1410,스펀지/퍼프,,34082
1411,헤어소품,,80571
1412,스펀지/퍼프,,58823
1413,코팩,,105005
1414,스펀지/퍼프,,72915
1415,페이스소품,,93432
1416,트러블케어,,105004
1417,클렌징비누,,93331
1418,클렌징비누,,93332
1419,디퓨저,,102419
1420,디퓨저,,102417
1421,페이스소품,,77107
1422,스펀지/퍼프,,78707
1423,스펀지/퍼프,,78708
1424,헤어소품,,81927
1425,헤어소품,,81923
1426,헤어소품,,81926
1427,디퓨저,,102418
1428,페이스소품,,99899
1429,브러쉬,,73492
1430,브러쉬,,73489
1431,브러쉬,,73490
1432,브러쉬,,73494
1433,브러쉬,,73493
1434,브러쉬,,73491
1435,브러쉬,,73496
1436,브러쉬,,73495
1437,바디크림,,80518
1438,헤어기기,,88070
1439,헤어기기,,61121
1440,헤어기기,,81264
1441,헤어기기,,97094
1442,헤어기기,,75524
1443,헤어기기,,89872
1444,헤어기기,,103209
1445,헤어기기,,102287
1446,헤어기기,,105477
1447,헤어기기,,104297
1448,트리트먼트/팩,,71958
1449,수딩젤/팩,,27840
