,review,score,tag
1353,샘플이틀써봤는데 뭉치지도않고화장이잘먹네요  좋아요 ,5,
1354,세상에...너무 아낌없이 주시는거 아닌가요?;; 잘쓰겠습니다 ^^;,5,
1355,감사합니다.흡수도 넘 잘되고 마음에 들어요 ~~,5,
1356,아주 만족합니다. 써보고 좋으면 또 구매할께요!!^^,5,
1357,정말 좋아요...커버력도 짱~!! 빠른 배송도 짱~!!잘 쓰겠습니다..,5,
1358,대체적으로 잘 스며드는것 같아요,4,"가격 싸게 샀어요,배송 보통이에요"
1359,이게 무슨 펄비비인가요? 이해가 안됨ㅡㅡ,1,
1360,아직 사용전인데 후기가 좋아서 구매했어요~^^,5,"가격 괜찮네요,배송 빨라요"
1361,아직 써보지는 않았지만 2개라서~ㅋㅋ좋아요,5,
1362,배송 엄청 빨라요~ ^^ 아직 써 보진 않았는데.. 기대 됩니당~ ^^,5,
1363,디자인이 심플하구요 ㅎㅎ 같이 보내주신 견본품도 괜찮네요 ㅎㅎㅎ 효과는 당연히~ ㅎㅎ,5,
1364,엔뜨라다~ 넘 맘에 들어요 감사합니다,5,
1365,아직 써보진 않았지만 좋을듯 착한 가격^^,5,
1366,원래쓰던거라 다른건 못쓰겠더라구요...빠른배송맘에 들어요...,5,
1367,구매해서 샘플만 우선 써봤는데... 밀착력이 좋네요... ,5,
1368,선크림이 괜찮아서 한번 사봤어요 ,5,
1369,배송빠르고 상품 너무 맘에들어요,5,
1370,사용전인데 배송은 정말 빠르네요,5,
1371,빠른배송 구성품 모두 만족합니다,5,
1372,샘플써보고 넘 좋아서 구매했어요,5,
1373,그냥 좋은듯 부드럽게 펴지긴해요,3,
1374,감사히 받았어요~~ 보내주신 샘플도 감사했구요~~ 꾸벅~~~,5,
1375,^^ 발림성은 좋네요 커버도 좀 많이 되는거 같구요~~~,5,
1376,구매확정이 늦었네요~ 세번째 구입했어요,5,
1377,아직 안써봤지만 좋을거같아요 잘쓸께요!,5,
1378,아직 얼굴엔 알 발라 봤지만 좋을듯?ㅋ,5,
1379,같이보내주신 비타민은 머죠;; ㅎㅎ 감사합니다 ~,5,
1380,유분도 적당하고 펄감도 적당한거 같아여~~,5,
1381,오늘아침 처음 사용했는데.. 좋은거 같아요~ㅋㅋ ,5,
1382,오프라인 가격은 모르겠으나~ 배송이빨라서 만족~!!~,5,
1383,정말화사하고 약간의펄이들어가있어서 뽀샤시하네요,5,
1384,하루만에 물건이 왔는데..너무 감사드립니다.... 잘쓸꼐요~~,5,
1385,배송두 하루만에 와서 .. 좋구요 ^^ 샘플도 많아서 좋네요 .. ^^,5,
1386,피부가 샤방샤방~ 배송도 빨라 좋아요,5,
1387,피부에 부드럽게 스며 드는것 같아요.,5,
1388,샘플두 챙겨주시구 감사 ㅋㅋ 잘쓸께요~,5,
1389,좋은것 같아서 또 선물용으로 살려고요~! ,5,
1390,가격좋고 배송좋고 제품좋고! 많이 파시길!,4,"가격 괜찮네요,배송 보통이에요"
1391,이건 맨날 구입해서 씀 완전 좋음 ....ㅋㅋㅋㅋ굿 ㅋㅋㅋ,5,
1392,기대 이상~~!!완전 좋아요.. 하얀 피부 ~~!! 자신감 만땅이에요,5,
1393,후기 보고 구매했어요...사용전이지만 기대할게여,5,
1394,아직 써보진 못했지만....어머님이 좋아하시네요...번창하세요,5,
1395,아직까지는 좋은지잘몰겠지만  나쁘진않은거같네요 ,3,
1396,너무 마음에 듭니다 잘쓰겠습니다,5,
1397,피부에도 잘맞고 촉촉하고 좋아요,5,
1398,커버력이 조금 아쉽네요...ㅠ.ㅠ써비스는 뭐 많이오는데...,3,
1399,우왓!ㅋ 제가 만난 비비중에 최고예요.ㅋㅋㅋㅋㅋ,5,
1400,커버력도 좋고 발리는 감이 좋아요~ㅎ,5,
1401,지금 쓰고 있는 거라 피부에도 잘받기도하고 ~~~~,4,"가격 괜찮네요,배송 보통이에요"
1402,리뷰가 너무 좋다길래 샀어요 ㅋㅋ,5,"가격 싸게 샀어요,배송 빨라요"
1403,평보고 샀는데 확실히 좋아요.. 잘쓸게요,5,
1404,서보진 않았지만 텍베가 빨리와서 좋음^^,5,
1405,비비크림 써보니까 너무 편하고 좋네여..,5,
1406,우선 무지 빠르고요 상태도 좋습니다..ㅎㅎ,5,
1407,배송도 여전히 빠르고 좋아염 ㅋ ,5,
1408,매번 이제품만 사용하는데 ~ 너무 좋아요 ~ ,5,
1409,빠른배송 굿~~~번들거리지 않고 완젼 좋아요 ,5,
1410,완젼 만족 이보다 더 좋은표현은없어요 ^^,5,
1411,표도 안나고 피부에도 잘맛는거 같네요 ^^,5,
1412,배송이 빨라서 좋습니다. 잘 쓸께요,3,
1413,잘 받았습니다... 엄마가 엄청 좋아하네여 ㅎ,5,
1414,잘 발라지고 좋네요...  샘플두 여러가지고.. 잘쓸께요.. ,5,
1415,와리프 선물인데 넘 좋아하네요,5,배송 보통이에요
1416,콜마를  신뢰해서 믿을수 있어요,5,
1417,많이 번들거리지도 않고 좋네요,5,
1418,바르니 얼굴에 반짝거리면서 괜찮네요.. ㅎ.ㅎ,5,
1419,어제 배송 됐는데 아직 안 써봤어요~,3,
1420,발랐을때 좋긴한데..바른 티가 안나요 ㅎ,3,
1421,빠른 배송 감사해요~ 정말빠름~ 물건도 좋아요~><,5,
1422,좋은 제픔 풍성한 구성 감사합니다.,5,
1423,아직 안써봐서 효과는모르겠지만...상품평이좋아서구매했어요~ㅋ,5,
1424,재구매 사용중이고 항상 만족합니다.,5,
1425,잘 받았습니다.  피부가 화사해지네여,5,
1426,상품 잘받았고 품질도 괜찮네요,5,"가격 괜찮네요,배송 보통이에요"
1427,배송도 빠르고 참좋네요 화장도 잘받고 감사  감사,5,
1428,빠른배송 좋구요. 잘스며드는것 같습니다.,5,
1429,좋아요. 값대비 사용하는데 불만없습니다. ,5,
1430,전에도 샀는데 또 구매 합니다,5,
1431,사용하니 얼굴 너무 깨끗 추천,5,
1432,적당히 색도 있고 맘에 들어요,5,
1433,아직 써보진 못했지만 빠른 배송도 굳~~,5,
1434,진품인지 오늘 확인하고 싶네요,5,
1435,사용한지 얼마 안됫지만 좋네요,5,
1436,늘쓰던거랑 망설임없이 구매했어요~~많이 파세요~!,5,
1437,사용전이에요.후기평이좋아구매했는데 괜찮았음 하네요.,3,"가격 괜찮네요,배송 보통이에요"
1438,항상 여기서만 주문하는데요 너무좋아요^^,5,
1439,사이즈가 작은느낌이자만. 사용해보니 ？m네요 ,5,
1440,그냥 그런거같아여...쪼끔더 커버력이있었음 좋았는데....,5,
1441,어머니 사드렸는데 맘에 드신다네요.,5,
1442,빨른 배송 감사합니다  비비 넘 좋아요~~,5,
1443,우선 써보구 괜찮으면 또 구매,5,"가격 싸게 샀어요,배송 빨라요"
1444,매우매우매우 만족합니다! 상품도 배송도~~ 굿굿!!,5,
1445,아직 안써？f지만 잘쓰겟습니다 많이 파셍ㅅ ^^,5,
1446,좋아요 얇게 잘바라져서 좋네요,5,
1447,가성비 괜찮습니다~ 살짝 창백한 느낌도??,5,
1448,아직 써보진 않았지만 왠지 좋을듯..ㅎㅎㅎ,5,
1449,아직써보진않았지만 샘플이많아서 일단기분은좋네요 ^^ ,5,
1450,아직써보지는 않았지만...포장부터 마음에 드네요~~,5,
1451,계속이용하던거에요 괜찬은거 같아요~감사합니당,5,
1452,빠른 택배 감사여~ 아직 안？㎲嗤？ 괜찮겟죠 머 ㅋ;,5,
1453,저렴한 가격에 잘 구입했어요. 좋아요.,5,
1454,색이 너무 좋아요 자신감을 얻었어요^^,5,
1455,견본품도 많이들어잇구...비비도 좋네요!! 잘쓸게요>3<,5,
1456,빠른 배송~사은품 잘 챙겨줘서 고마워요~~,5,
1457,약간만 발라도 쫘악 펴지는 느낌...좋아요,5,
1458,상품평이좋아서샀는데ㅎ 생각보다괜찮네요 ㅎ ,5,
1459,너무너무좋아요 아들도바르고는 좋타고하네요,5,
1460,샘플사은품 고맙습니다... 펄비비 잘 쓰겠습니다...,5,
1461,이번이 세번째 구매 짱 좋아요,5,
1462,들뜨지 않고 색상두 적당하고 좋아요 ^^,5,
1463,펄감은 안심하면서 은은한게딱 좋아요~~ㅋㅋ,5,
1464,처음 써보는데 나쁘지 않은듯,4,"가격 싸게 샀어요,배송 보통이에요"
1465,커버력이 별로 없는것 같아요,1,
1466,써보고 조으면 재구매 할께여 ,5,
1467,생각보다 많이 좋은것 같아요,5,
1468,원래 쓰던거라 큰차이를 못느끼겠어요..,3,
1469,벌써4번째구매네요^^ 몇년째써두 아주좋아요.번창하세요,5,"가격 싸게 샀어요,배송 보통이에요"
1470,비비크림 하나만 발라도 효가가 좋습니다~~^^,5,
1471,상품평이 좋아 사봤는데 써보니 좋네요~~~,5,
1472,4년째.. 이 비비크림만 씁니다.  번창 하세요~~,5,
1473,예전보다~ 커버력이 좀 떨어지네요,4,
1474,저렴해요..잘먹지만..시간이지나면 번들거림이조금 있네요,3,"가격 싸게 샀어요,배송 보통이에요"
1475,바르는 감도 두껍지 않고 좋네요~,5,
1476,"빠른배송. 좋은 품질, 넉넉한 샘플...감사합니다.",5,
1477,그전에 쓰던건데...너무 좋아용..배송도 빠르고용..ㅋㅋ,5,
1478,배달이 빨라 굉장히 만족하는 중 >0<,5,
1479,써보니깐좋은것같아요 커버력도 좋구요,5,
1480,은은한 펄감이 있어서 좋아요,5,
1481,향두좋구 커버두 잘돼는듯 !좋네요ㅎ,5,
1482,가볍고촉촉하지만 커버력은 그닥...,5,
1483,피부에 촉촉하게 스며들어 좋아요~,5,
1484,잘 발리고 좋아요.배송도 빠르구요,5,
1485,아직 사용전입니다..상품평 믿고 사 봤어요^^*,4,"가격 괜찮네요,배송 보통이에요"
1486,잘 산 것 같아요~ 배송도 빨랐습니다.,5,
1487,괜찮은거 같아여^^사은품두 넉넉히 챙겨주시구...,5,
1488,배송도 빠르고...상품도 맘에 들고...ㅋ마니 파세여~~~,5,
1489,화장을 한듯 안하듯 맘에 들어요.,5,
1490,"배송도 빠르구요, 잘쓰겠습니다 ㅋㅋㅋㅋ",5,
1491,당분간 비비걱정은 없을듯ㅋㅋ 잘쓸게요~~ ,5,
1492,상품평 보고 샀는뎅...기대 했던 것 만큼...괜찮음...,5,
1493,두번째 구입이네요.. 엄마가 좋다고 하셔서...,5,
1494, 감사합니다. 앞으로 잘 사용하겠습니다.,5,
1495,가격대비 괜찮네여  샘플도 많이 주시고 ^^:;,5,
1496,"상품,가격,배송 전부 마음에 드네요.. 최고",5,
1497,오래쓰고 있어요 아주 좋아요,5,
1498,두번째로 쓰는데 넘 좋아좋아용용용..빠른배송...,5,
1499,피부에 흡수도 빠르고 정말 좋아요^^,5,
1500,별루! 상품평보구 샀다가 이건 낭패!,5,
1501,마니 좋아영 딱이네여 선물도 마니 주시고 ㅋㅋ,5,
1502,정말좋은것 같아요^^기능도 많구 색도좋구요!!,5,
1503,아직 써보지는 못했는지만 좋아보이네요.^^,5,
1504,두번째 시키는건데 쓸때마다 좋네요^^,5,
1505,빠른배송.. 좋은 상품^^ 감사합니다~ 잘 쓸께요~!!,5,
1506,두번 사용했는데..좋아요~향기도 은은하고...만족합니다,5,
1507,배송 좋구요!물건은  아직써보지 못해서~~,5,
1508,좋아요 ㅋㅋㅋ 너므너므 좋아요 ㅋㅋ굿굿굿굿구숙수굿구숙수굿,5,
1509,두번째 구매에용~~^^좋아여ㅋㅋ 배송도 빠르궁,5,
1510,잘왔네요. 좀 작긴하지만 쓸만합니다.,5,
1511,커버력 좋다해서 구매는 했는데 아직...,3,"가격 괜찮네요,배송 빨라요"
1512,명성만큼 좋은 것 같아요.. 만족합니다.,5,
1513,비비크림1+1타임리커버리크림 ..생각보다 어두워요...,5,
1514,배송은 빨랐구요..글쎄요..저ㅓ는 그다지 좋은지..,3,
1515,어머님이 좋다고 하시네용. ㅋ 감솨~,5,
1516,여러가지로 좋아서 만족 합니다.,5,
1517,그냥 가볍게 발라지는듯 합니다~,3,
1518,두번째 구입합니다 정말 좋아요~,5,
1519,가격대비 만족 향도 은은하고 좋아여 ^  ^*,5,
1520,빠른배송 감사합니다^^ 아주좋내용 ㅎㅎ,5,
1521,빠른 배송에 샘플까지 듬뿍 ,5,
1522,내가 쓰는게 아니라 잘모름,3,
1523,피부에 잘 밀착되어 조아요,5,
1524,우체국 택배라 더 좋았어요,5,
1525,두번째 쓰는데 너무 좋아요,5,
1526,향기가 좋고 잘 스며들어요,5,
1527,좋은것 같내요 가격도 적당,5,
1528,배ㅑㅅㅎㅇ빨라염 만족해염 아직 사용은..,5,
1529,빛나는 펄감....??그냥 펄감도 없었어요...실망만땅!!,3,
1530,좋아요~ 사은품도 많이주고 번창하세요~~,5,
1531,"배송하루만에와서 좋구요,,비비크림 완전만족해요..",5,
1532,아직 사용은 안했는데... 나중에 올릴께요^^,3,
1533,발림성도 좋고..배송도 만족.... 사업번창하세여,5,
1534,생각보다 커버가 별로인듯하네요,3,
1535,비타민도 넣어주시고 만족합니다 ,5,
1536,"푸짐한 구성, 착한 가격.. 잘 사용할게요~",5,
1537,사용전이긴한데? 사용감이 좋았으면 좋겠네요~,4,"가격 괜찮네요,배송 보통이에요"
1538,발림이 아주 좋네요. 근데 잡티는 별로...,5,
1539,그냥 괜찮아요 많이 파세요,5,"가격 괜찮네요,배송 느려요"
1540,한번 쓰면 계속 쓰게됩니다,5,
1541,피부톤에 잘 맞아서 좋아요,5,
1542,맘에 들어서 또 구매햇어용,5,
1543,꾸준히 사용하는 제품입니다. 만족합니다~ ^^*,5,
1544,두번째구매!ㅋㅋ사은품도 빵빵하고 좋아용ㅎㅎ,5,
1545,좋아요~~~~~~아주 좋습니다 ~~1무척 좋습니다 ~득템!!4,5,"가격 싸게 샀어요,배송 빨라요"
1546,빡빡하지않고 부드러워서 좋아요,5,
1547,촉촉한느낌이 들어 좋은거같아요,5,
1548,비비크림 참 좋습니다. 색도 참 예쁘게 나옵니다.,5,
1549,번들거리지 않고 너무 하얗지 않고 괜찮네요,5,
1550,배송빠르고 좋네요..비타민도 잘 먹을게요..^^,5,
1551,왔어요. 써보진않았지만 좋을껏같아요,5,
1552,아따 최고다 친구들 모여라 ~ㅋㅋ,5,
1553,평이 좋아 주문했어요. 남편 줄거예요^^,5,"가격 싸게 샀어요,배송 빨라요"
1554,엄마가 서보시곤 괜찮다고 하시네요~^^,5,
1555,피부에 잘스며들어서 아주좋다 ,5,
1556,재구매 세번째랍니다. 다음날 배송.,5,
1557,아직 써보진 않앗는대 기대대네요~! ,5,
1558,배송은 늦었지만 괜찮은거 같아요..,5,
1559,뭐 견본 잠깐 써봤는데....괜찮은것 같아요~~~~,5,
1560,상품이 괜찮네요..가격도 괜찮고.....잘 쓸게요..,5,
1561,아주좋아요 가격대비 최고~배송빠르고,5,
1562,색상이 자연스러운듯 ~~~ 잘사용 할께요,5,
1563,"수분은 많은데,커버력은 그냥 그렇네요...",3,
1564,맘에들어요 배송도빠르고 잘쓰겠습니다^^,5,
1565,빠른 배송 좋아요...사용 후기는 사용후에....,5,
1566,잘 사용하겠습니다... 배송이 참 빨라요^^,5,
1567,좋아요가겨 저렴하구 괜찮네요,5,"가격 괜찮네요,배송 보통이에요"
1568,넘 좋아요^^ 다쓰면 재구매 할게요 ,5,
1569,잘 펴지고 밀리지 않아 좋습니다..,5,
1570,배송도 빠르고요..느낌도 좋습니다..잘쓸꼐용ㅋ,5,
1571,배송및 제품이 매우 좋습니다.,5,
1572,좀 써봐야 알겠지만 좋은듯햄.,5,
1573,인기 그대로 정말 만족합니다. ,5,
1574,아직은 아써보앗지만  잘쓸게여 ,4,"가격 괜찮네요,배송 보통이에요"
1575,부드럽고 자연스럽게 괜찬아여,5,
1576,처음 사는 ㅂㅂ인데...트러블은 없어요ㅋ,5,
1577,엄마가 늘 쓰시는 제품 좋아요~♡,5,"가격 싸게 샀어요,배송 빨라요"
1578,가격도 저렴하고....1+1이라 더 좋은에ㅕ,5,
1579,피부가 윤기가 나요 왜일까요?? ㅎㅎ,5,
1580,잘 배송되었습니다. 매번 잘 사용하고 있습니다. ,5,
1581,잘 받았습니다..ㅋㅋ첨 써보는건데..ㅋ괜찮네요^^,5,
1582,커버력은 괜찮은데..펄감은 많이 없는듯...,3,
1583,가격에비해 너무 괜찮아요~잘쓸게요,5,
1584,상품후기 보고 구매했는데.... 만족합니다 ^^,5,
1585,양이 상당히 적습니다..아직써보진못했구요..,5,
1586,오늘 첨 썼는데.. 아직은 잘 모르겟네용..^^;;,5,
1587,잘받았습니다. 잘쓸게요 .행복한명절되세요^^,5,"가격 싸게 샀어요,배송 빨라요"
1588,아직사용전이라....하지만 괜찮을꺼라 믿어요,5,
1589,샘플써봤는데... 커버력 좋구.. 부드럽네요..,5,
1590,역시 상품평 대로 좋아요,5,
1591,티가 많이 안나고 좋네요,5,
1592,배송도 빠르고 좋아요...구성품도 괜찮구...,5,
1593,좋아요 몇년째구매하고사용합니다,5,
1594,받자마자 썼는데...좋아요~구매 잘한거같애요~,5,
1595,샘플도 많이 오고 많이 하얗지 않아서 좋아요^_^,5,
